	Title	Address1	Latitude	Longitude
1587	Nhà Cổ Linh, Long Biên, đẹp xây mới, ngõ rộng oto vào nhà, 53m2x 5t, mặt tiền: 4m, 5 tỷ 8	Cổ Linh, Long Biên	21.0260537	105.8985417
1588	bán nhà vài bước ra đường ô tô Vạn Phúc - hà đông 44m, 4 tầng, 4 ngủ giá chỉ 4,6 tỷ 0962780005	vạn Phúc, Hà Đông	20.9786876	105.771796
1589	Hòa Hưng Q10 - CHỈ 5.5 tỷ - 4 TẦNG	Hòa Hưng, Q10	10.7789834	106.6738954
1590	Bán nhà HXH đậu trước nhà 30m2 3 tầng trung tâm Tân Bình chỉ 4 tỷ 990 triệu.	HXH, Quận Tân Bình	10.8014659	106.6525974
1591	bán nhà Hoàng Cầu-Đống Đa 92m x 6tầng, thang máy, kinh doanh, ôtô tránh	đường Hoàng Cầu, Đống Đa	21.0164782	105.8227056
1592	nhà mặt phố Lò Đúc-Hai Bà Trưng, 70m x 6tầng,MT 7m, thông sàn,2 thoáng	Lò Đúc, Hai Bà Trưng	21.0135602	105.8577001
1593	bán đất tặng nhà cũ 2 tầng mặt phố Ngọc Lâm-Long Biên 80m, vỉa hè 7m,kinh doanh đắc địa	Mặt phố Ngọc Lâm, Long Biên	21.0483649	105.8746166
1594	nhà đẹp Hồng Tiến-Long Biên, 35m x5tầng, gần ôtô, tặng nội thất	ngõ thông Hồng Tiến-Nguyễn Văn Cừ-Hoàng Như Tiếp, Hồng Tiến, Long Biên	21.0452089	105.8749312
1595	bán nhà mặt phố Hoàng Cầu-Đống Đa 240m x 4tầng, MT 8.2m, vỉa hè, view hồ	mặt phố Hoàng Cầu, Huyện Đống Đa	21.0164782	105.8227056
1596	bán nhà 3 tầng cũ Nguyễn Văn Cừ-Long Biên 370m, MT 13m, vỉa hè, ôtô tránh	Nguyễn Văn Cừ, Long Biên	21.0464835	105.8773208
1597	bán nhà C4, ôtô tránh phố Hồng Tiến - Long Biên, 146m , mặt tiền 7m, gần bệnh viện Tâm Anh	phố Hồng Tiến, Long Biên	21.0391667	105.8754569
1598	nhà đẹp Hồng Tiến-Long Biên, 50m x6tầng, gara, thang máy, full nội thất	Hồng Tiến-Long Biên	21.0391667	105.8754569
1599	nhà mặt phố Bạch Mai-Hai Bà Trưng, 165m x 8 tầng, MT 7m, thang máy, thông sàn	Bạch Mai-Hai Bà Trưng	21.0008143	105.8517814
1600	bán nhà cấp 4 Hào Nam-Đống Đa 115m, mặt tiền 7m, nở hậu, full thổ cư	Hào Nam, Đống Đa	21.0252222	105.8272153
1601	Bán nhà hẻm 111 Lê Đình Cẩn Bình Tân, DT 47M2, 2 Tầng BTCT, KINH DOANH TỐT, nhỉnh 4 tỷ TL	111/ Lê đình cẩn, bình trị đông, bình tân	10.7636797	106.6172149
1602	SIÊU PHẨM! BÁN NHÀ MẶT PHỐ CHIẾN THẮNG HÀ ĐÔNG - 65M2 VỈA HÈ - 2MT KINH DOANH	Quận Hà Đông, Hà Nội	20.955835	105.7563658
1603	nhà mặt phố Thanh Nhàn-Hai Bà Trưng 166m x 7tầng, mặt tiền 9.4m, nở hậu	Thanh Nhàn, Hai Bà Trưng	21.0053964	105.8569193
1604	Mặt tiền nhựa 8m. Hương lộ 2. Bình Tân. 85m2. Nở hậu tài lộc. Nhỉnh 5 Tỷ.	Hương Lộ 2, Bình Tân	10.7670756	106.6075906
1605	Nhà đẹp mới Bồ Đề phố, Long Biên, ô tô thông thoáng, vuông vắn, gần chợ, 62m2x4t, 7 tỷ 6	Bồ Đề		
1606	Cần bán nhà Tạ Quang Bửu, quận 8 nhà mới siêu đẹp chỉ hơn 2 tỷ	Tạ Quang Bửu P3 Q8	10.7425559	106.6822125
1607	BÁN NHÀ VÕ CHÍ CÔNG, LÔ GÓC 3 MẶT THOÁNG, NHÀ VƯỢNG KHÍ, 42M2 - 7,5TỈ	+ Vị tí trung tâm, vài bước chân ra đường Võ Chí CônG.	21.081348	105.8147429
1608	Chính chủ cần Bán nhà Tạ Quang Bửu, quận 8 nhà mới siêu rẻ chỉ hơn 2 tỷ	Tạ Quang Bửu P3 Q8	10.7425559	106.6822125
1609	Giảm giá chỉ hơn 5 tỷ ô tô vào nhà Ngọc Thuỵ Long Biên 45m mt 4m 5 tầng, cách đường ô tô tránh vài bước chân gần trường cấp 1-2 chợ vài trăm m	Hà Nội	21.0277644	105.8341598
1610	bán nhà C4 Văn Cao-Ba Đình 176m, mặt tiền 9.5m, ôtô tránh	C4 Văn Cao-Ba Đình	21.040139	105.8177975
1611	Đô Thị Định Công, 75M2*5T, MT 5.5M, 12.6 Tỷ, Phân Lô, ÔTô Tránh, Vỉa Hè, Kinh Doanh, 0974014486	Đô Thị Định Công	20.9831371	105.8319653
1612	BÁN NHÀ HXH TÂN HƯƠNG, TÂN PHÚ - 60M2 NỞ HẬU - 2 TẦNG, LÔ GÓC - CHỈ 4 TỶ TL.	Tân Hương	10.4862586	106.3640398
1613	BÁN NHÀ VÕNG THỊ, Ô TÔ VÀO NHÀ, BA BƯỚC RA HỒ TÂY LỘNG GIÓ, 5tầng, 7,5tỉ	Võng Thị	21.0516835	105.8112908
1614	BÁN NHÀ GIẢI PHÓNG- NGỌC HỒI 80M, MT 6.2M, ÔTÔ TRÁNH ĐỖ GIÁ 10 TỶ	Ngọc Hồi, Hoàng Mai, Hà Nội	20.9556743	105.8429634
1615	Căn nhà hết ý bài thơ, Phúc Diễn, 44m2, 3T, hơn 4 tỷ, Bắc Từ Liêm	phúc diễn, bắc từ liêm, hà nội	21.04729	105.7512549
1616	BÁN NHÀ GẤP NGAY TRUNG TÂM QUẬN 10- SIÊU RẺ SO VỚI GIÁ THỊ TRƯỜNG	Nhà đẹp ngay trung tâm quận 10	10.7751432	106.6704232
1617	Tài chính 7,x tỷ có ngay căn biệt thự siêu đẹp, đẳng cấp tại khu đô thị	KĐT Vsip, Từ Sơn, Bắc Ninh	21.0785932	105.9684556
1618	Tài chính 7,x tỷ có ngay căn biệt thự siêu đẹp, đẳng cấp tại khu đô thị	KĐT Vsip, Từ Sơn, Bắc Ninh	21.0785932	105.9684556
1619	NHỈNH 5 TỶ - NHÀ NỘI BỘ 4 TẦNG - VỪA Ở VỪA KINH DOANH - TRUNG TÂM TÂN BÌNH	373 Lý Thường Kiệt, Phường 8, Quận Tân Bình	10.7793222	106.6527803
1620	NGỘP NGÂN HÀNG BÁN GẤP NHÀ QUẬN 10 GIÁ HỜI	Đường Lý Thái Tổ, Phường 9, Quận 10, TP.HCM	10.7678082	106.6710507
1621	Biệt Thự Bùi Thiện Ngộ, Việt Hưng, đẹp full nội thất, 122m2x 4 tầng, mặt tiền: 6m, 20 tỷ.	Việt Hưng, Long Biên	21.0575538	105.9024322
1622	Bán nhà Tân Hòa Đông Bình Tân, hẻm 3 gác, nhà 2 tầng, 2 PN, Full công năng, nhỉnh 2 tỷ thương lượng	tân hoà đông, bình trị đông, bình tân	10.764592	106.6189401
1623	Xe tải đổ cửa. Vị trí kinh doanh. Gần mặt tiền đường. 60m2. Nhà đẹp 2 tầng. Nhỉnh 4 Tỷ.	đường Kenny, Quận Tân Phú	10.7900517	106.6281901
1624	NHÀ GẦN BỬU LONG,NGÃ TƯ BẾN CÁ 820tr	Bửu Long, Ngã Tư Bến Cát	11.1318361	106.6072897
1625	Cần bán Nhà Ngã Tư Sở, Thanh Xuân. Oto chánh, oto vào nhà. 42m x4tầng. giá 6,x tỷ	Thanh Xuân		
1626	NHÀ LÂM DU - BỒ ĐỀ, 48M X 5 TẦNG, MT 4M, Ô TÔ GẦN, 4 TỶ 8	Long Biên	21.0186765	105.884813
1627	Bán Nhà Ngã Tư Sở, Quận Thanh Xuân, Thang Máy, Gần oto. 45m x6T.MT4m	Thanh Xuân		
1628	Chính chủ cần bán căn Shophouse Ngọc Trai 08 giá 15.5 tỷ - Vinhomes Ocean Park Gia Lâm. 0868878818	Vinhomes Ocean Park Gia Lâm	20.9948063	105.9464883
1629	Bán nhà Láng quận Đống Đa 36m2 x 5T chỉ hơn 5 tỷ	ngõ 1008 đường Láng quận Đống Đa Hà Nội	21.0236041	105.7996944
1630	Bán nhà đường Bình Trị Đông Bình Tân HXH, 41M2, 2Tầng BTCT, Kinh Doanh, nhỉnh 5 tỷ TL	Bình Trị Đông, Bình Trị Đông, Bình Tân, Hồ Chí Minh	10.7639086	106.6143944
1631	Bán nhà Nguyễn Trãi Thanh Xuân 26m2 x 5T chỉ 3,8 tỷ	ngõ 72 đường Nguyễn Trãi Thanh Xuân Hà Nội	21.0036899	105.8165503
1632	Lô góc 2 mặt tiền kinh doanh khu Sân Bay, 66m2 ngang 6m, giá 8.x tỷ.	Khu Vip Sân Bay, gần Quân Đội, hàng xóm Phú Nhuận	10.7991944	106.6802639
1633	Nhà Cầu Giấy - Ngõ Nông, Ô Tô Vào Gần Nhà, Gần Mặt Phố, MT 5m - 3.5 Tỷ	Ngõ Nông, Cầu Giấy	21.0362368	105.7905825
1634	CỰC HIẾM - NGÕ NÔNG RỘNG THOÁNG - 40M RA MẶT NGÕ GỐC ĐỂ MỚI Ô TÔ TRÁNH - GẦN TRƯỜNG - GẦN CHỢ - NHÀ 3 THOÁNG - CHỦ TỰ XÂY CỰC TÂM HUYẾT.	Ngõ Gốc Đề	20.9931453	105.8548344
1635	Bán nhà Phú Đô, vài bước ra sân vận động Mỹ Đình, 50m2, 5.15 tỷ	Phủ Đô	21.0124328	105.7673942
1636	Bán nhà Cổ Nhuế, Bắc Từ Liêm, tặng nội thất, 33m2, 3.4 Tỷ	Cổ Nhuế, Bắc Từ Liêm	21.0576943	105.7791327
1637	Bán nhà Khương Đình, Thanh Xuân, ngõ rộng ô tô tránh, 25m2, 3.5 tỷ	ngõ Khương Đình, Quận Thanh Xuân	21.0034012	105.8110263
1638	Mới! Bán Nhà Trần Khát Chân – Lô Góc – Ô tô KD – Nở Hậu – DT 93,5m2 – 14 Tỷ	Kim Ngưu, Phường Thanh Lương, Hai Bà Trưng	21.0043966	105.8611706
1639	Hết ý bài thơ, Phúc Diễn, 24/28m2,5T,nhỉnh 3 tỷ, Nam Từ Liêm	Hoài Đức	21.0243168	105.6988892
1640	Bán hoa hậu 4 tầng 48m2 hướng TN đô thị Himlam, Hùng Vương, Hồng Bàng, Hải Phòng	Himlam, Hùng Vương, Hồng Bàng, Hải Phòng	20.8711952	106.6411591
1641	BÁN NHANH NHÀ NGỌC THỤY - VỊ TRÍ ĐẸP - Ô TÔ TRÁNH - 10 PHÚT SANG PHỐ CỔ- HIẾM. GIÁ 3.45 TỶ	Ngọc Thụy	21.0588582	105.8583873
1642	Bán nhà 4 tầng 50m2 hướng TN siêu đẹp khu đô thị Himlam, Hùng Vương, Hồng Bàng, Hải Phòng	Himlam, Hùng Vương, Hồng Bàng, Hải Phòng	20.8711952	106.6411591
1643	Nhà đẹp lung linh, hxh 6m, Thống Nhất P11 Gò Vấp, 4 tầng chỉ 8.8 tỷ	Thống Nhất		
1644	TRUNG TÂM QUẬN 3-KHU VIP-HẺM XE TẢI 6M CỰC ĐẸP-Ô TÔ QUAY ĐẦU THOẢI MÁI-SỔ VUÔNG NỞ HẬU NHẸ	Nguyễn Thiện Thuật		
1645	Bán gấp nhà KDC Bách Khoa 1 trệt 2 lầu 88m2 hướng Đông Nam sổ hồng hoàn công, LH: 0388 668 882 ( zalo)	Đường Nguyễn Duy Trinh, Phường Phú Hữu, Q9	10.8034713	106.8141999
1646	Bán nhà Giáp Nhị Hoàng Mai 30m2 x 5T chỉ 3,99 tỷ	ngõ 141 đường Giáp Nhị quận Hoàng Mai Hà Nội	20.9742333	105.8499354
1647	Bán nhà TTN5, Quận 12, 60m, Chỉ nhỉnh 3,5 tỷ.	TTN 5 Q12		
1648	Nhà 3 tầng đầu đường Ni Sư Huỳnh Liên, thông Bàu Cát. 2.85 tỷ	Ni Sư Huỳnh Liên, P.10, Tân Bình	10.7836014	106.6474124
1649	NHÀ ĐẸP GẦN PHỐ CẦU GIẤY - TRUNG TÂM QUẬN CẦU GIẤY- Ở SIÊU VIP: 45 M2 6.5 TỶ	Phố Cầu Giấy, Quận Cầu Giấy	21.0334093	105.7977605
1650	0988546953	HCM		
1651	Bán nhà PHAN VĂN HỚN , Quận 12, 64m, xe tải, giá chỉ nhỉnh 4 tỷ.	Q12		
1652	Bán nhà TTN5, Quận 12, 60m, Chỉ nhỉnh 3,5 tỷ.	TTN 5 Q12		
1653	Bán nhà 213 Thiên Lôi Chợ Đôn Ô tô Xe máy Đỗ vài chục chiếc Ngõ Rộng Kinh doanh buôn bán tuyệt vời	213 Thiên Lôi, Chợ Đôn	20.8396581	106.6723851
1654	Bán nhà Đa Sỹ, Hà Đông giao thông thuận tiện 36m, 4 tầng, 4 ngủ giá chỉ 2,7 tỷ 0962780005	Đa Sỹ, Hà Đông	20.9592584	105.7857359
1655	Phú Thọ Hoà. Tân Phú. Sổ vuông vức. Hoàn công đủ. Nhỉnh 4 Tỷ.	Lũy Bán Bích, Thoại Ngọc Hầu, Quận Tân Phú	10.7817241	106.6359669
1656	Bán nhà phố an ninh tốt, tiện giao thông Cầu Đơ, Hà Cầu, Hà Đông 35m, 4 tầng, chỉ 3,4 tỷ 0962780005	Bán nhà phố an ninh tốt, tiện giao thông Cầu Đơ, Hà Cầu, Hà Đông 35m, 4 tầng, chỉ 3,4 tỷ 0962780005	20.9672658	105.7730593
1657	Bán đất phân lô, ô tô tránh, kinh doanh khu đấu giá Man Bồi Gốc Găng - Hà Đông 51m, giá chỉ 4,95 tỷ 0962780005	Man Bồi Gốc Găng, Hà Đông	20.9518941	105.7565213
1658	Bán nhà ô tô tránh, kinh doanh Vạn Phúc, Hà Đông 35m, 4 tầng, giá chỉ 6,65 tỷ. 0962780005	vạn Phúc, Hà Đông	20.9786876	105.771796
1659	Bán nhà ô tô đỗ, kinh doanh Lê Lợi, Hà Đông 49m, 4 tầng, ngủ 4, giá chỉ 5,8 tỷ. LH 0962780005	Lê Lợi, Hà Cầu, Hà Đông, Hà Nội, -Dự án-	20.9685307	105.7797786
1660	Bán nhà Trần Phú, Hà Đông 57m, 7 tầng, 17 phòng full đồ, giá chỉ 9,1 tỷ . LH 0962780005	Trần Phú, Văn Quán, Hà Đông, Hà Nội, -Dự án-	20.9799246	105.7873752
1661	Bán nhà Tô Hiệu, Hà Đông ô tô lùi cửa 38m, 5 tầng giá chỉ 5,3 tỷ. LH 0962780005	Tô Hiệu, Hà Cầu, Hà Đông, Hà Nội, -Dự án-	20.9673225	105.778215
1662	Bán nhà Quang Trung, Hà Đông 93m, 4 tầng, giá chỉ 7,85 tỷ. LH 0962780005	Quang Trung, Quang Trung, Hà Đông, Hà Nội, -Dự án-	20.9551593	105.755404
1663	Bán nhà Hà Trì, Hà Đông ô tô qua cổng 30m, 3 tầng giá chỉ 2,75 tỷ. LH 0962780005 - Khu vực Hà Trì dân cư đông đúc, văn minh. Nhà chỉ cách chợ Hà Đông 300m nên cực kỳ nhiều khách có nhu cầu tìm nhà mua ở. - Nhà hiện trạng 3 tầng ở tạm Tầng 1 gồm phòng kh	Hà Trì, Kiến Hưng, Hà Đông, Hà Nội, -Dự án-	20.9618129	105.7746311
1664	Bán nhà Hà Trì, Hà Đông ô tô qua cổng 30m, 3 tầng giá chỉ 2,75 tỷ. LH 0962780005 - Khu vực Hà Trì dân cư đông đúc, văn minh. Nhà chỉ cách chợ Hà Đông 300m nên cực kỳ nhiều khách có nhu cầu tìm nhà mua ở. - Nhà hiện trạng 3 tầng ở tạm Tầng 1 gồm phòng kh	Hà Trì, Kiến Hưng, Hà Đông, Hà Nội, -Dự án-	20.9618129	105.7746311
1665	Bán nhà Thiên Hiền, Nam Từ Liêm, nhà siêu đẹp như biệt thự, 65m2, 7.3 tỷ	Phố Thiên Hiền, Mỹ ĐÌnh 1, Nam Từ Liêm	21.0226721	105.7760929
1666	Bán nhà Phú Mỹ, Lê Đức Thọ, kinh doanh sầm uất, 30m2, 6.8 tỷ	Phú Mỹ, Lê Đức Thọ	14.1770135	109.0475121
1667	Bán nhà đất Mới, Quận Bình Tân hẻm xe hơi, DT 4 x 15m, 2 Tầng, 2 PN, chỉ 3,75 tỷ TL	363/ đất mới	10.7668701	106.6096908
1668	bán nhà đường lê văn quới, phường bình hưng hòa a Bình Tân,hẻm ô tô, DT 4x15m, 5 tầng BTCT, chỉ nhỉnh 5 tỷ TL	Lê văn quới, bình hưng hoà a, bình tân	10.7762062	106.6108004
1669	Bán nhà Định Công Hạ Hoàng Mai 35m2 x 3T chỉ hơn 3 tỷ	ngõ 99 đường Định Công Hạ quận Hoàng Mai Hà Nội	20.9771229	105.8285074
1670	NHÀ ĐẸP TẠI BÌNH THẠNH - 2 TẦNG - 26M2 - 4.15 TỶ	Bình Thạnh	10.8105831	106.7091422
1671	Bán nhà 41m2 đường ô tô SHR thổ cư đường ô tô (P. Tân Vạn) chỉ 1,3 tỉ	đường ô tô SHR, Phường Tân Vạn	10.9117711	106.8272458
1672	Cần bán gấp nhà 1 trệt 2 lầu mới xây, 54m2 4PN - 3WC, sổ hồng hoàn công, giá 4 tỷ 9 TL mạnh	Đường Lò Lu, Phường Trường Thạnh, Q9	10.8264101	106.8183783
1673	Bán nhà 90m2 đường ô tô SHR thổ cư đường ô tô (P. Bửu Hoà) chỉ 2 tỉ	ô tô SHR, Phường Bửu Hoà	10.927863	106.8136074
1674	Nhà 2 tầng, Phú Lương Hà Đông, Hà Nội	phường Phú Lương, Hà Đông, Hà Nội	20.93708	105.7673942
1675	2.8 Tỷ Diện Tích 60m2 Nhà 3 Tầng Đường Ngô Quyền Sơn Trà.	đường Ngô Quyền, Sơn Trà, Đà Nẵng	16.0812594	108.2355606
1676	Bán nhà mặt ngõ 211 Khương Trung, 38m, 6 tầng. Giá: 5.3 tỷ	Hà Nội	21.0277644	105.8341598
1677	Bán nhà phố Hoàng Văn Thái, Thanh Xuân 36m, 2 tầng. Giá: 4.35 tỷ	Hà Nội	21.0277644	105.8341598
1678	Bán Nhà Riêng Gò Vấp, Phường 5, Huỳnh Khương An, 3 Tầng, 3PN, Gần Chợ Gò Vấp	Huỳnh Khương An, Phường 5, Quận Gò Vấp	10.8234812	106.6890354
1679	Bán nhà ngõ 29 Khương Hạ, Thanh Xuân 42m, 5 tầng. Giá: 5.75 tỷ	Hà Nội	21.0277644	105.8341598
1680	Bán nhà 1 tầng mặt đường Lý Thường Kiệt, Hồng Bàng, Hải Phòng 50m2 buôn bán sầm uất	Lý Thường Kiệt, Hồng Bàng, Hải Phòng	20.8573026	106.6763301
1681	Bán nhà phố Cự Lộc, Thanh Xuân 56m, 4 tầng. Giá: 5.45 tỷ	Hà Nội	21.0277644	105.8341598
1682	Bán căn nhà ở xã hội ngay KCN Vsip 2 giá 580 triệu	DT741, Phường Chánh Phú Hoà, Bến Cát, Bình Dương	11.148719	106.6708195
1683	Bán nhà hẻm 10m ra MTĐ Lã Xuân Oai 50m2, chỉ 3 tỷ nhỉnh TNP A Thủ Đức	Lã Xuân Oai, Lê Văn Việt	10.8449891	106.7862851
1684	HẺM 7M XE TẢI TRÁNH - NHÀ ĐẸP - TÂN HƯƠNG, TÂN PHÚ - 4 TẦNG - 62M KD - CHỈ 7.5 TỶ TL.	Tân Hương	10.4862586	106.3640398
1685	Nhà rộng mặt tiền kinh doanh 6m, gần Vietcombank Gò Dầu, 4.95 tỷ	Gò Dầu, Tân Quý, Tân Phú	10.7957389	106.6212329
1686	TOÀ NHÀ VĂN PHÒNG ĐẲNG CẤP – HOÀNG QUỐC VIỆT - KHU VIP CẦU GIẤY– 9 TẦNG THANG MÁY – OTO TRÁNH	Hoàng Quốc Việt, Cầu Giấy, Hà Nội	21.0460525	105.793266
1687	Bán nhà 2 tầng 61m2 gần bệnh viện Việt Tiệp mặt đường Hai Bà Trưng, Lê Chân, Hải Phòng 0796-336-866	Hai Bà Trưng, Lê Chân, Hải Phòng	20.8526987	106.6779598
1688	LÝ THÁNH TÔNG- NHÀ MỚI ĐẸP VÀO Ở NGAY - 2 TẦNG - 46M2 - TẶNG NỘI THẤT - SÁT HỒ BƠI - GIẢM 3.5 TỶ XUỐNG 3.19 TỶ	Lý Thanh Tông		
1689	Hàng ngon mà còn HÓT nữa đây P15 Thống Nhất Gò Vấp nhỉnh 2 tỷ	P15 Thống Nhất, Gò Vấp	10.8498131	106.664969
1690	Bán nhà mới xây ở nên chắc chắn 1 trệt 1 lầu 100m2 Mỹ Hạnh Đức Hòa	Vị trí: khu dân cư Xuyên Á Mỹ Hạnh Đức Hòa	10.8698348	106.5228937
1691	Bán nhà Văn Hương Đống Đa 35m2 x 4T chỉ hơn 3 tỷ	ngõ 100 đường Văn Lương quận Đống Đa Hà Nội	21.0167393	105.80558
1692	HXH giảm 700 triệu - 3 tầng BTCT 80m2, Tân Phú Thủ Đức dưới 4 tỷ	Thành phố Hồ Chí Minh	10.8230989	106.6296638
1693	HXH giảm 700 triệu - 3 tầng BTCT 80m2, Tân Phú Thủ Đức dưới 4 tỷ	Thành phố Hồ Chí Minh	10.8230989	106.6296638
1694	SIÊU PHẨM NHÀ 2 TẦNG VŨ NGỌC PHAN, THUỶ XUÂN NGANG 7M	kiệt oto Vũ Ngọc Phan, thưởng Xuân		
1695	Bán nhà Nguyễn Đình Hoàn, Cầu Giấy, nhà đẹp lô góc, ô tô đỗ 15m, 32m2, 3.85 tỷ	Nguyễn Đình Hoàn, Ngõ thông sang Nguyễn Khánh Toàn, Hoàng Quốc Việt, Cầu Giấy	21.0460525	105.793266
1696	Bán nhà Phạm Văn Đồng, nhà đẹp lung linh, 35 m2, nhỉnh 6 tỷ	đường Phạm Văn Đồng	10.8350664	106.7294299
1697	Bán nhà Thái Thịnh Đống Đa 50m2 x 5T chỉ hơn 6 tỷ	ngõ 97 đường Thái Thịnh Đống Đa Hà Nội	21.0092206	105.8165427
1698	BÁN NHÀ HẺM 7M HƯƠNG LỘ 2 BÌNH TÂN - 80M2 4 LẦU ST - 4PN - NHÀ MỚI CHỈ 6.1 T.Ỷ TL.	Hương lộ 2	10.7670756	106.6075906
1699	Nguyễn Chiến	Phường Yên Hòa, Quận Cầu Giấy, Hà Nội	21.0218044	105.790872
1700	2.8 TỶ(CÓ BỚT) TỔ 6 KIẾN HƯNG HÀ ĐÔNG NHÀ LÔ GÓC 2 THOÁNG 37M 4 TẦNG 4 NGỦ ĐỦ CÔNG NĂNG	Tổ 6 Đa Sỹ	20.9671738	105.7841733
1701	Nhà dưới 3 tỷ, Thống Nhất Phường 16 Gò Vấp, 21m2, 2 tầng chỉ 2.46 tỷ	Thống Nhất		
1702	Bán nhà Trường Chinh, ĐI LẠI THUẬN TIỆN – BA BƯỚC CHÂN RA PHỐ, 42m2 – 5,1 tỷ	Phố Trường Chinh	21.0001492	105.8312638
1703	Bán nhà HXH đường HƯƠNG LỘ 2, DT: 4x12m, 2 lầu, giá: 5.5 tỷ TL Liên Hệ Ngay	Hương Lộ 2, Bình Trị Đông, Quận Bình Tân, Thành phố Hồ Chí Minh	10.7695049	106.61276
1704	Bán nhà HXH đường HƯƠNG LỘ 2, DT: 4x12m, 2 lầu, giá: 5.5 tỷ TL Liên Hệ Ngay	Hương Lộ 2, Phường Bình Trị Đông, Quận Bình Tân, TP. Hồ Chí Minh	10.7695049	106.61276
1705	Bán nhà lô góc siêu đẹp ngõ 152 Hồ Sen, Lê Chân, Hải Phòng giá hơn 4 tỷ xíu 0796-336-866	Hồ Sen, Lê Chân, Hải Phòng	20.8432426	106.6821165
1706	NHÀ ĐẸP ÁI MỘ - BỒ ĐỀ, 60M X 6 TẦNG, MT RỘNG, THÁNG MÁY, Ô TÔ, NHỈNH 11 TỶ	Long Biên	21.0186765	105.884813
1707	MTKD. Miếu Gò Xoài. Bình Tân. 60m2. 5 tầng BTCT. Nhỉnh 4 Tỷ. Giá tốt nhất khu vực.	đường Miếu Gò Xoài, Bình Tân	10.779745	106.6073872
1708	Đất đẹp làng Lệ Mật, phường Việt Hưng, đường ô tô rộng rãi thông nhau, 62m, 5 tỷ 8	Lệ Mật, Việt Hưng	21.0533486	105.9009639
1709	Giảm sốc nhà MTKD, Phân lô, hẻm ô tô thông, 78m2, chỉ vơi 6.8 tỷ Linh Trung Thủ Đức	đường Lê Văn Chí, Linh Trung, Quận Thủ Đức	10.8587761	106.7777126
1710	Nhà cấp 4, đường Lê Văn Chí, P. Linh Trung Thủ Đức, dt 98m2 giá 4,2 tỷ	Đường Lê Văn Chí, Phường Linh Trung, Quận Thủ Đức, TP HCM	10.8587761	106.7777126
1711	Bán Nhà Riêng Phú Nhuận, Phường 9, Đào Duy Anh, 4 Tầng, 64m2, Đẹp Như Khách Sạn 5S	Đào Duy Anh, Phường 9, Phú Nhuận	10.8068686	106.6758672
1712	TÂY THẠNH - NGANG HIẾM 5.3M NỞ HẬU - 2 TẦNG SỬA MỚI - CHO THUÊ 5 TRIỆU - GIẢM 4.5 TỶ XUỐNG 3.8 TỶ	Ngang Hiếm, Tây Thạnh		
1713	Bán nhà gác lửng 110m2 SHR thổ cư đường ô tô (P. An Bình) chỉ 2,7 tỉ	đường ô tô, Phường An Bình	10.9240197	106.8665367
1714	Bán nhà khu VIP đồng bộ, HXT, 2 tầng, 50m2( 5×10) Trường Thọ Thủ Đức chi hơn 4 tỷ	Đặng Văn Bi, Võ Văn Ngân, Quận Thủ Đức	10.85065	106.7586063
1715	Nhà ĐẸP 48m2X5T KĐT Văn Khê- Ô Tô đỗ cửa- Vỉa Hè Rộng Rãi- KD Sầm Uất- Nhỉnh 6 tỷ	Hà Đông	20.955835	105.7563658
1716	Hết ý bài thơ,Phúc Diễn,33m2,4T,3.9 tỷ,Nam Từ Liêm	Hoài Đức	21.0243168	105.6988892
1717	Bán nhà ngõ 117 phố Thái Hà mặt tiền rộng 8m, 2 thoáng, KD sầm uất 60m2x5T giá chỉ 7,6 tỷ	117 phố Thái Hà, Quận Đống Đa	21.0115156	105.8192863
1718	Bán gấp nhà VIP, MTKD cực hiếm 10m Lê Văn Chí, 2 tầng , 77m2 Thủ Đức chỉ 6 tỷ xx.	Lê Văn Chí, Thủ Đức	10.8586267	106.777617
1719	BÁN NHÀ HẺM 1/ RẺ NHẤT TỈNH LỘ 43 NGAY CHỢ ĐẦU MỐI THỦ ĐỨC, DIỆN TÍCH KHỦNG 133m2, GIÁ 6.6 TỶ TL MẠNH.	Tỉnh lộ 43, gần kề 3 trường học, ngay chợ đầu mối Thủ Đức	10.8687415	106.7287072
1720	Hết ý bài thơ,Hồ Tùng Mậu,52m2,5T,5.85 tỷ,Cầu Giấy	Hoài Đức	21.0243168	105.6988892
1721	Sở hữu ngay nhà phố liền kề, thuận lợi kinh doanh sầm uất tại Centa Vsip Bắc Ninh	KĐT centa Vsip, Phù Chẩn, tp Từ Sơn, Bắc Ninh	21.0746682	105.972411
1722	Nhà hẻm 3m yên tĩnh, 2 phòng ngủ, chỉ 4,19 tỷ	Nhà Hoàng Hoa Thám, Phường 5, Bình Thạnh	10.8089584	106.6861357
1723	BÁN NHÀ DV Vạn Phúc Hà Đông 50M 5 tầng Mặt tiền rộng giá 8.9 tỷ (còn bớt)	VẠN PHÚC		
1724	???? NHÀ NGON MỚI CẬP BẾN KÍNH MỜI ANH CHỊ EM ????	đường 3/2	10.765233	106.662418
1725	Nhà Lô Góc, Ngõ Rộng Rãi, Gần Phố, 38M2 x 5 Tầng – Trần Thái Tông, Cầu Giấy – 6 Tỷ	Trần Thái Tông, Xuân Thuỷ, Cầu Giấy, Quận Hà Đình	21.0363002	105.789506
