	Title	Price	Links	Diện tích (m2)	Số phòng ngủ	Số phòng WC	Địa chỉ	Description
102	Bán nhà Hà Đông 40m2 phân lô cán bộ - Ô TÔ ĐỖ, giá 4,4 tỷ trong 1 tuần	26.8 tỷ	https://batdongsan.vn/ban-nha-ha-dong-40m2-phan-lo-can-bo-o-to-d-gia-44-ty-trong-1-tuan-r270451	40	nan	nan	Quận Hà Đông, Hà Nội	"Bán nhà Hà Đông 40m2 phân lô cán bộ - Ô TÔ ĐỖ, giá 4,4 tỷ trong 1 tuần

- Diện tích 40m2, phân lô vuông vắn.
- Nhà dân xây kiên cố tâm huyết, thiết kế phong cách hiện đại.
- Nằm trong khu phân lô cán bộ, hàng xóm thân thiện, dân trí cao, ô tô đỗ cửa.
- Tiện ích ngập tràn giữa trung tâm quận Hà Đông, vài bước chân ra ga tàu điện, chợ, siêu thị quanh nhà. Trường mầm non - cấp 1-2-3 gần nhà cho con cái đi học.
- Sổ đỏ công chứng ngay trong ngày, pháp lý sạch.

☎️☎️Liên hệ em Dương để xem nhà: 0914450004"
103	"""BÌNH THẠNH - DT 23M2 - 2 TẦNG - NHỈNH HƠN 2 TỶ SIÊU HIẾU"""	4.4 tỷ	https://batdongsan.vn/binh-thanh-dt-23m2-2-tang-nhinh-hon-2-ty-sieu-hieu-r270445	23	2	2	HCM	"""Mô tả :
Kết cấu 2 tầng, chia làm 2 căn riêng biệt, gồm 2 phòng ngủ, gác lửng, 2 toilet, ban công.
Lô góc 2 mặt hẻm thoáng, cách vài chục mét ra ngay mặt tiền lớn.
Vị trí trung tâm Bình Thạnh, sầm uất, đầy đủ tiện ích, giáp quận 1, Phú Nhuận, thuận tiện đi lại.
Pháp lí chuẩn, công chứng ngay."""
104	BÁN NHÀ ĐƯỜNG 8M THÔNG AN DƯƠNG VƯƠNG - DECOR PHONG CÁCH - ĐANG CHO THUÊ 9TR/TH - NHỈNH 4 TỶ.	2.7 tỷ	https://batdongsan.vn/ban-nha-duong-8m-thong-an-duong-vuong-decor-phong-cach-dang-cho-thue-9trth-nhinh-4-ty-r270444	nan	nan	nan	nan	"- Vị trí thông đi Kinh Dương Vương, An Dương Vương, Lý Chiêu Hoàng, Hậu Giang
- Đối diện Aeon Mall, cạnh Bến xe Miền Tây, Bệnh viện Triều An, Bệnh viện quốc tế Gia An,...
- Nhà 1 trệt 1 lầu mới tinh, 2PN. Diện tích 56m2 4x14m
- Hẻm lớn 8m xe tải quay đầu.
- Đang cho thuê 9,5tr/ tháng dòng tiền ổn định.
- Sổ hồng riêng, công nhận đủ, vuông vức, không lỗi phong thuỷ.
Xem nhà liên hệ ngay Như Hoa 0948362610"
105	Bán nhà HXH Đông Hồ Diện tích 40m giá 5.1 tỷ..	Thỏa thuận	https://batdongsan.vn/ban-nha-hxh-dong-ho-dien-tich-40m-gia-51-ty-r270443	40	nan	nan	nan	"2/ Bán nhà HXH Đông Hồ Diện tích 40m giá 5.1 tỷ.
- Vị trí cực đẹp, hẻm 3 mặt thoáng ô tô tránh, không lộ giới, gần đường. Thích hợp kinh doanh đa ngành nghề. Khu hiệu suất cho thuê tốt.
- Nhà 1 trệt, 2 lầu. Gác suốt.
- Tiện ích xung quanh đầy đủ: Gần chợ, bệnh viện, siêu thị, trường học các cấp.
- Thuận tiện đi lại các Quận trung tâm khác, 2 phút qua Q.10.
- Khu vực an ninh, dân trí tốt.
Liên hệ: 0975415957 Mr.Lâm."
106	Nhà 1 Trệt 1 Lầu - Tân Định - Trục đường H.B.Trưng - Cầu Bông	5.1 tỷ	https://batdongsan.vn/nha-1-tret-1-lau-tan-dinh-truc-duong-hbtrung-cau-bong-r270441	nan	2	1	Thành phố Hồ Chí Minh	"️????Vị trí: Đường Nguyễn Hữu Cầu, Tân Định, Quận 1
Sát bên chợ Tân Định,Gần bệnh viện xương khớp, ngay trục đường Hai Bà Trưng.

????Khái Quát Căn Nhà Nguyễn Hữu Cầu , Tân Định, Q1
+ Khu vực trung tâm Q1.
+ Tiện ích gần chợ
+ Nhà có thể kinh doanh đa ngành nghề.
+ Gía rẻ 2ty65
+ Diện tích rộng 3.8x6.3
+ Nhà chắc chắn chủ xây ở
+ Hẻm rộng 3 xe máy
+ Có dòng tiền sẳn 7tr/tháng
+ Sổ hồng riêng,Hoàn công đầy đủ, pháp lý chuẩn.

Đây là tin thật. Nói không với đăng ảo.Đăng hình nhà nào e dẫn xem nhà đó. Đừng chần chờ hãy gọi em nhé. Tiếp quý anh chị 24/7 nha.

Khách xem nhà xin hãy gọi hoặc zalo để trao đổi chi tiết thêm về căn nhà"
107	Nhà rộng an ninh, cạnh Siêu Thị Vinmart Bàu Cát, 2.95 tỷ	2.65 tỷ	https://batdongsan.vn/nha-rong-an-ninh-canh-sieu-thi-vinmart-bau-cat-295-ty-r270440	42	2	2	Ni Sư Huỳnh Liên, P.10, Tân Bình	Nhà trệt 1 lầu, phòng khách rộng, 2 phòng ngủ chính, phòng ăn. Hẻm thông thoáng, cách mặt tiền vài bước chân. Sổ vuông nở hậu, pháp lý chuẩn. Vị trí thông đường Lạc Long Quân, Hồng Lạc, gần Vinmart Bàu Cát. Nhà cạnh chợ, siêu thị, trường học,.. Liên hệ anh Võ xem nhà: 0909 100 817. Không tiếp trung gian.
108	CHÍNH CHỦ BÁN NHÀ ĐƯỜNG 10M THÔNG 2 TẦNG 60M2 (4X15) ĐỐI DIỆN BỆNH VIỆN BÌNH TÂN, 3.9 TỶ.	2.95 tỷ	https://batdongsan.vn/chinh-chu-ban-nha-duong-10m-thong-2-tang-60m2-4x15-doi-dien-benh-vien-binh-tan-39-ty-r270438	60	nan	nan	nan	"- Đường trước nhà 10m thông Hương Lộ 2, Lê Văn Quới, Bình Trị Đông, Giáp Tân Phú.
- Diện tích 60m2 ngang 4 dài 15m
- Kết cấu 2 tầng đúc, thiết kế đẹp hình thật, nhà mới xây 2020, do cần tiền nên bán.
- Giá còn thương lượng cho khách thiện chí, nhà của dì gửi bán ko qua trung gian MG.
- Nhà hiện đang cho thuê giá 7tr/ tháng.
Lh Như Hoa đi xem nhà 0948362610"
109	Một căn duy nhất ngay trung tâm quận Phú Nhuận	3.9 tỷ	https://batdongsan.vn/mot-can-duy-nhat-ngay-trung-tam-quan-phu-nhuan-r270437	55	5	6	nan	"Địa chỉ : đường Thích Quảng Đức – quận Phú Nhuận

Nhà đang cho thuê 20tr/ tháng

Diện tích: 4mx10m nở hậu. Công nhận 55m

Kết cấu : 1 Trệt – 2 Lầu – 5 PN – 6 WC – Nội thất đẹp .

Pháp lý: SHR hoàn công đầy đủ

Giá: 5tỷ5

☎️ Call/zalo : 0774495314 (Quỳnh Như - hổ trợ tư vấn 24/7)"
110	Một căn duy nhất ngay trung tâm quận Phú Nhuận	5.5 tỷ	https://batdongsan.vn/mot-can-duy-nhat-ngay-trung-tam-quan-phu-nhuan-r270436	55	5	6	nan	"Địa chỉ : đường Thích Quảng Đức – quận Phú Nhuận

Nhà đang cho thuê 20tr/ tháng

Diện tích: 4mx10m nở hậu. Công nhận 55m

Kết cấu : 1 Trệt – 2 Lầu – 5 PN – 6 WC – Nội thất đẹp .

Pháp lý: SHR hoàn công đầy đủ

Giá: 5tỷ5

☎️ Call/zalo : 0774495314 (Quỳnh Như - hổ trợ tư vấn 24/7)"
111	Bán nhà đường số 10, Tân Quy. Q7. TPHCM	5.5 tỷ	https://batdongsan.vn/ban-nha-duong-so-10-tan-quy-q7-tphcm-r270433	40	3	3	nan	"Bán nhà 
Đường số 10 P.Tân Quy Q.7
- DT: 4 x 10m nhà 1 trệt + 1 lửng + 2 lầu + mái btct
- Nhà gồm 3p ngủ + 3p wc.
- Nhà thiết kế giếng trời thoáng mát
- Hẻm xe hơi 4m
- Vị trí cách Nguyễn Thị Thập 100m, cách trung tâm Q.7 vài trăm mét.
- Giá 5,9 tỷ thương lượng
LH 090905993 Nghĩa ( hoa hồng cho ae giới thiệu khách)"
112	Bán gấp nhà trả bank hẻm ô tô thông CMT8, 60m2, 3 tấm đúc tặng hết nội thất 8.x tỷ nhỏ 0977943598	5.9 tỷ	https://batdongsan.vn/ban-gap-nha-tra-bank-hem-o-to-thong-cmt8-60m2-3-tam-duc-tang-het-noi-that-8x-ty-nho-0977943598-r270432	60	nan	nan	nan	"????HẺM 766 CMT8- 60M2- 3 TẦNG- NỞ HẬU ĐẸP- HẺM XE TẢI - GIÁ 8.X TỶ. CHỦ GẤP BÁN.

????️Mô tả.

+ Diện tích: Ngang đầu 4m đuôi 4.3m, dài 14.7m, CN 60m2. Kết cấu 1 trệt lầu, Sân thượng. Gồm 2 PN lớn, ban công, sân thượng.

+ Hẻm xe hơi thông, xe hơi ngủ trong nhà, vừa ở vừa kinh doanh siêu đỉnh.

+ Khu vực Giáp Quận 3, Quận 10, Phú Nhuận...Đối diện Công viên Thỏ Trắng, Bách hóa xanh, Bệnh viện, UBND, Trường học đủ cả...

+ Sổ đẹp, pháp lý chuẩn, công chứng sang tên ngay.
LH: 0977943598 xem nhà chính chủ ( miễn trung gian)."
113	Bán Nhà Bình Thạnh Ngay Chợ Cây Quéo - Sát Hẻm Xe Hơi - 4Tầng - Nhỉnh 3TỶ	8.5 tỷ	https://batdongsan.vn/ban-nha-binh-thanh-ngay-cho-cay-queo-sat-hem-xe-hoi-4tang-nhinh-3ty-r270430	27	nan	nan	Thành phố Hồ Chí Minh	"????Bình Thạnh - Sát Hẻm Xe Hơi - Không Quy Hoạch - 4 Tầng BTCT - Nhà Nở Hậu - Ngang Lớn - Chỉ 3Tỷ9
============================================
LH Sang 0777826387


???? Mô tả :
+ Hẻm xe hơi sát nhà. Ngang 4m5 x 6m5.

+ Sổ đẹp nở hậu. Hoàn công đủ.

+ Nhà 1 trệt 2 lầu, sân thượng. 2 phòng ngủ rộng rãi, WC trong phòng riêng biệt. 3WC

+ Nhà còn mới xây BTCT kiên cố, chỉ cần vào ở ngay.

+ Gần chợ Cây Quéo, sát bên Hoàng Hoa Thám thuận tiện qua Phú Nhuận, Quận 1....

+ Hàng xóm thân thiện.

+ Khu vực không quy hoạch, yên tĩnh."
114	Nhà mặt tiền ngay Hoàng Hoa Thám, P12, Tân Bình, 5 tầng BTCT, 5.x tỷ.	3.9 tỷ	https://batdongsan.vn/nha-mat-tien-ngay-hoang-hoa-tham-p12-tan-binh-5-tang-btct-5x-ty-r270429	nan	nan	nan	nan	"????Diện tích 33m2, công nhận đủ.
????Kết cấu: 1 trệt lửng, 3 lầu sân thượng, 4PN, 5WC, giếng trời.
????Pháp lý: Chuẩn, không lộ giới, không quy hoạch.
CÓ NGAY NHÀ MẶT TIỀN MỚI ĐẸP CHỈ SAU 1 NỤ CƯỜI!
Anh chị mua ở/ kinh doanh/ cho thuê/ làm Văn Phòng alo em Oanh gấp và ngay nhé."
115	TRƯỜNG SA - HẺM XE HƠI – 39M2 - SỔ VUÔNG A4 - GẦN MẶT TIỀN – 5.X TỶ	5.7 tỷ	https://batdongsan.vn/truong-sa-hem-xe-hoi-39m2-so-vuong-a4-gan-mat-tien-5x-ty-r270428	nan	nan	nan	nan	"NHÀ CẦN BÁN GẤP – GẶP KHÁCH THIỆN CHÍ – CHỦ THÍCH CHỐT NGAY.
TRƯỜNG SA - HẺM XE HƠI – 39M2 - SỔ VUÔNG A4 - GẦN MẶT TIỀN – 5.X TỶ
+ Nhà kết cấu: 1 trệt 2 lầu BTCT, 4 phòng ngủ, 3WC, ban công, giếng trời đầy đủ.
+ Hẻm xe hơi đổ cửa, thông ra Phạm Văn Hai trong tích tắc.
Alo em Oanh nhanh nhé!"
116	GẤP BÁN NHÀ MẶT TIỀN KINH DOANH SÁT AN DƯƠNG VƯƠNG, 80M2 (5X16) 6 TẦNG NHỈNH 8 TỶ.	5.9 tỷ	https://batdongsan.vn/gap-ban-nha-mat-tien-kinh-doanh-sat-an-duong-vuong-80m2-5x16-6-tang-nhinh-8-ty-r270424	80	nan	nan	nan	"GẤP BÁN NHÀ MẶT TIỀN KINH DOANH SÁT AN DƯƠNG VƯƠNG, 80M2 (5X16) 6 TẦNG GIÁ 8,5 TỶ.
- Diện tích: 5 × 16m - Nở hậu tài lộc.
- Kết cấu: Nhà trống mới, 6 tầng bê tông: 5PN vệ sinh khép kín 1 Phòng thờ, sân thượng trước sau và phía trên.
- Sát mặt tiền An Dương Vương, Võ Văn Kiệt, kề bên chợ, Giáp Quận 8, Quận 6.
- View khu phân lô cao cấp và tổ hợp đang xây Trung Tâm Thương Mại - Nhà ở Cao cấp Khang Điền...
- Qua khu Tên Lửa Aeon mall Bình Tân 5 phút...
- Công năng: Nhà ở, Văn Phòng Công ty, Phòng Mạch, Spa, Nail, Nhà hàng, Trường học mini, Căn hộ cao cấp, Bán hàng Online....đều rất Ok.
- Sổ hồng hoàn công đầy đủ, công chứng trong ngày.
Nhà khóa cổng, liên hệ Như Hoa xem nhà ngay 09488362610"
117	"""HXH - 4 TẦNG BTCT - KHU AN NINH - P17 VIP - 7.3 TỶ TL."""	Thỏa thuận	https://batdongsan.vn/hxh-4-tang-btct-khu-an-ninh-p17-vip-73-ty-tl-r270423	37	5	6	HCM	"""Mô tả:
kết cấu: Trệt, 2 lầu, sân thượng bê tông cốt thép. sàn + mái BTCT.
Nhà 5 phòng ngủ,6 toilet.
Hẻm trước nhà 5m, gần mặt tiền. Khu vực bao an ninh, yên tĩnh.
Gần các trường ĐH Kinh Tế - Tài Chính, ĐH Công Nghệ,Hồng Bàng,…
Nhà phù hợp vừa ở vừa cho thuê CHDV, làm Vp cty, hoặc KH cần KV p17 VIP giáp Q1.
Ko quy hoạch,ko lỗi phong thủy.
Sổ hồng riêng nở hậu nhẹ, hoàn công đầy đủ, pháp lý sạch.
Hướng: Đông tứ trạch"""
118	2.1 Tỷ Diện Tích 68M2 Nhà Kiệt Ngô Quyền Sơn Trà Đà Nẵng	7.3 tỷ	https://batdongsan.vn/21-ty-dien-tich-68m2-nha-kiet-ngo-quyen-son-tra-da-nang-r270422	68	nan	nan	kiệt 187 Ngô Quyền	"2.1 Tỷ Diện Tích 68M2 Nhà Kiệt Ngô Quyền Sơn Trà Đà Nẵng
Nhà cấp 4 chủ xây kiên cố kiệt ô tô ở sướng.
Vị trí gần trung tâm quận Sơn Trà, đi bộ vài bước ra biển.
Khu dân cư đông đúc hàng xóm thân thiện, giao thông thuận tiện.
Các tiện ích xung quanh chợ, trường học...v ...v.
Diện tích 68 m2 nhà c4 có 3 phòng ngủ công năng đủ.
Pháp lý sôt hồng nở hậu tài lộc.
Do làm ăn phát đạt muốn ra đường lớn cần bán gấp.
Giá bán chỉ 2.1 tỷ có thương lượng.
Gọi ngay Minh Nhà Phố xem nhà LVCC.
Cam kết thông tin chuẩn 100%."
119	Nhà Phố Mặt Tiền Trục Chính Hàm Liêm	2.1 tỷ	https://batdongsan.vn/nha-pho-mat-tien-truc-chinh-ham-liem-r270421	145	nan	nan	Hàm Liêm Hàm Thuận Bắc Bình Thuận	"???? Nhà Phố Mặt Tiền Trục Chính Hàm Liêm ????
???? Ữu Đãi khủng dành cho khách hàng
???? Chính sách thanh toán linh hoạt : hỗ trợ trả chậm, chuyển nhượng nhanh
*************
???? Vị trí : Thuộc thôn 5 xã Hàm Liêm, huyện Hàm Thuận Bắc, tỉnh Bình Thuận
???? Diện tích : hơn 100m2
???? Thiết kế nhà : 1PK, 1PB, 2PN, 2WC, ( có sân trước sân sau )
???? Pháp lý : sổ hồng đầy đủ chuyển nhượng nhanh trong ngày
**************
???? Tiện ích :
???? Ngay khu dân cư đông đúc, an ninh, gần trường, chợ, cây xăng,.....
???? Cách quốc lộ 28 chỉ khoản 5km, cũng như về trung tâm Phan Thiết chỉ khoản 6km.
???? Giá ưu đãi cho khách hàng chỉ từ 1tỷxx - 2tỷxx, chính sách thanh toán linh hoạt, hỗ trợ trả góp trong vòng 2 năm 0% lãi suất khi chỉ cần khách hàng thanh toán trước 50%.
************
???? Lh trực tiếp : 0886782482 hỗ trợ xem nhà trực tiếp"
120	Cần bán khách sạn 5Tầng mặt tiền đường, P. Linh Trung, Diện tích 90m², Giá 12.9 Tỷ	"Giá bán
Dưới 500 triệu
Từ 500 - 800 triệu
Từ 800 triệu - 1 tỷ
Từ 1 - 2 tỷ
Từ 2 - 3 tỷ
Từ 3 - 5 tỷ
Từ 5 - 7 tỷ
Từ 7 - 10 tỷ
Từ 10 - 20 tỷ
Từ 20 - 30 tỷ
Trên 30 tỷ"	https://batdongsan.vn/can-ban-khach-san-5tang-mat-tien-duong-p-linh-trung-dien-tich-90m-gia-129-ty-r270420	90	13	14	Đường Số 10, Phường Linh Trung, Quận Thủ Đức, TP HCM	"Cần bán khách sạn 5Tầng mặt tiền đường, P. Linh Trung, Diện tích 90m², Giá 12.9 Tỷ
- Hiện đang cho thuê làm khách sạn mỗi tháng thu về 35triệu đồng. Thích hợp cho anh chị mua đầu tư.
- Diện tích 5x18=90m².( vuông vức )
- Diện tích xây dựng 500m².
- Cấu trúc: 1 hầm, 1 trệt, 4 lầu, 13 phòng ngủ. Nhà vuông vức đẹp chắc chắn.
Có thang máy đi từ tầng hầm lên tới sân thượng.
- Tiện ích: Nằm ngay khu vực gần chợ trường học, chợ, bệnh viện, đông đúc, đường rộng lớn, Các trường Đại học Cao Đẳng lớn cảu Thủ Đức…………..
- Pháp lý đầy đủ.
- Giá bán : 12 Tỷ 900 triệu
Liên hệ : 0898 408 677 xem nhà, làm việc chính chủ"
121	Vị trí đẹp kinh doanh tốt Phường 12 Gò Vấp 130m2, 5 tầng, chỉ 16.5 tỷ	12.9 tỷ	https://batdongsan.vn/vi-tri-dep-kinh-doanh-tot-phuong-12-go-vap-130m2-5-tang-chi-165-ty-r270415	130	5	6	Phan Huy Ích	"MS 15823
• Vị trí đẹp, kinh doanh tốt, gần mặt tiền Phan Huy Ích Phường 12 Gò Vấp, hẻm xe hơi tránh, lề đường rộng.
* Diện tích 130m2, 5 tầng BTCT gồm Trệt, lửng, 3 lầu với 5 phòng ngủ, 6WC, garage xe hơi, sân sau. Nhà xây dựng kiên cố, thoáng mát, đẹp.
* Thuận tiện vào Trung tâm Thành phố, ra các Quận, Huyện ngoại thành.
* Sổ hồng công nhận đủ, hoàn công đủ, công chứng ngay."
122	BÁN NHÀ HXH BÌNH TÂN 3 TẦNG, 5X18M GIÁ 5.9 TỶ.	16.5 tỷ	https://batdongsan.vn/ban-nha-hxh-binh-tan-3-tang-5x18m-gia-59-ty-r270410	90	7	3	bình tân	"BÁN NHÀ HXH BÌNH TÂN 3 TẦNG, 5X18M GIÁ 5.9 TỶ.
Hẻm ô tô thẳng 1 trục, vài bước chân ra mặt tiền.
Nhà xây kiên cố 1 trệt 2 lầu, ban công thoáng mát. 7 PN rộng rãi (tầng trệt có phòng ngủ), 3 WC tiện ở cũng như kinh doanh.
Vị trí trung tâm đi đâu cũng tiên. Sát vách Tân Phú, Quận 6.
Gần ngã tư Bốn Xã, siêu thị Phú Lâm, Đầm Sen....
Sổ hồng riêng, nở hậu tào lộc, pháp lý chuẩn, công chứng ngay.
Liên hệ: Mr.Lâm"
123	DIỆN TÍCH KHỦNG 68M2 ĐẤT - BTCT 3 TẦNG - TRƯỚC NHÀ 10M	5.9 tỷ	https://batdongsan.vn/dien-tich-khung-68m2-dat-btct-3-tang-truoc-nha-10m-r270405	62	2	3	HCM	"""Mô tả:
- vị trí đẹp, tương lai ra mặt tiền. Trước nhà 10m sinh hoạt thỏai mái, hàng xóm
thân thiện an ninh yên tĩnh. Phù hợp để ở cực kỳ.
- Hẻm thông tứ hướng ra Phạm Văn Đồng, Trương Đăng Quế, Hoàng Hoa Thám....
- Kết cấu BTCT 3 Tầng gồm: Trệt Lầu Sân Thượng. Hiện tổng 3 Phòng ngủ,
3WC. Sân thượng có thể làm thêm 1 phòng ngủ lớn nữa.
- Sổ nở hậu, pháp lý đầy đủ. Sang tên công chứng ngay. Hoàn công đủ."""
124	"""Bán nhà riêng tại Tạ Quang Bửu - Bạch Mai 39M, Đường Thông Hè Thoáng - Dân Trí Cao 4.8 Tỷ"	6 tỷ	https://batdongsan.vn/ban-nha-rieng-tai-ta-quang-buu-bach-mai-39m-duong-thong-he-thoang-dan-tri-cao-48-ty-r270399	39	nan	nan	nan	"""Bán nhà riêng tại Tạ Quang Bửu - Bạch Mai 39M, Đường Thông Hè Thoáng - Dân Trí Cao 4.8 Tỷ
Vị trí đắc địa trung tâm quận Hai Ba Trưng, Cách đường lớn 20M, khu trung tâm tiện ích xung quanh đầy đủ. Xung quanh toàn các trường ĐH nổi tiếng, chợ ngay gần nhà.
+ Nhà XD kiến cố, thiết kế hợp lý.
Tầng 1: Khách + Bếp + WC
Tầng 2: Phòng ngủ + WC
Tầng 3: Phòng ngủ + WC
Tầng 4: Phòng thờ + Sân Phơi.
+Khu dân chí cao, xung quanh toàn giảng viên, bác sĩ. An ninh cực tốt.
+ Nhà Vuông vắn - Sổ đỏ pháp lý rõ ràng. Sẵn sàng giao dịch.
Liên hệ em 0886791954"
125	Cần bán căn nhà đẹp từ thiết kế đến vị trí đắc địa tại 73 Nguyễn Trãi giá 11.8 tỷ	Thỏa thuận	https://batdongsan.vn/can-ban-can-nha-dep-tu-thiet-ke-den-vi-tri-dac-dia-tai-73-nguyen-trai-gia-118-ty-r270397	60	nan	nan	Ngõ 73	"* Nhà nằm trong ngõ 73 đường Nguyễn Trãi, ngay phía sau FAFILM Việt Nam. Ngõ vào nhà to và rộng, ô tô tải đi lại bình thường, thời gian từ nhà ra Ngã Tư Sở chỉ tính bằng giây. Với vị trí giáp ranh quận Thanh Xuân và Đống Đa lại ngay gần cửa ngõ giao thương Quốc lộ 6 – Nguyễn Trãi nên việc đi lại hay vận chuyển hàng hóa rất thuận tiện. Khu vực này cũng khá gần các Trường Đại học lớn như Đại học Y, Đại học Thủy Lợi, Học Viện Ngân Hàng… nhà cũng khá gần các trung tâm vui chơi giải trí và mua sắm, tiện ích ngập tràn.
* Để tương xứng với vị trí đẹp và hiếm như trên, gia chủ đã thuê các Kiến trúc sư tài năng thiết kế và thi công xây dựng ngôi nhà 6 tầng với đầy đủ nội thất sang xịn mịn, đẹp long lanh đến từng chi tiết nhỏ. Nhà có hai mặt thoáng, phía trước ngõ ô tô tránh, phía sau xe ba gác chạy nên các phòng đều tràn ngập anh sáng tự nhiên.
* Nhà có diện tích 60 m2 mặt tiền 4 m sổ đỏ chính chủ vuông vắn như bao diêm.
* Do nhu cầu cần nguồn vốn đầu tư nên gia chủ muốn bán lại ngôi nhà và thửa đất trên với giá 11.8 tỷ.
* Quan tâm liên hệ: 0963.14.68.79 gặp anh Dũng."
126	Bán nhà 5 tầng lô góc siêu đẹp 60m2 hướng ĐTT Thượng Lý, Hồng Bàng, Hải Phòng	11.8 tỷ	https://batdongsan.vn/ban-nha-5-tang-lo-goc-sieu-dep-60m2-huong-dtt-thuong-ly-hong-bang-hai-phong-r270396	60	5	4	Hùng Duệ Vương, Thượng Lý, Hồng Bàng, Hải Phòng	"???? Bán căn 61m2 dân xây 5 tầng
Lô góc vô cùng chắc chắn và siêu đẹp ngay Thượng Lý, Hồng Bàng, Hải Phòng.
???? LH Mrs Tâm: 0796-336-866
61m2- 5 tầng- 6,2 tỷ

???? Thông số:
- Diện tích: 61,05m2
- Ngang: 5,55m
- Hướng: Bắc/ Tây
- Đường: 5m

???? Nhà lô góc xây 5 tầng chủ xây cực kỳ tâm huyết và chắc chắn. Với cấu trúc: Phòng khách, bếp, 5 phòng ngủ, phòng thờ, sân phơi….

???? Đường thông rộng 5m ô tô đỗ cửa

???? Gần trường, chợ, đầy đủ mọi tiện ích

???? Khách hàng mua về có thể ở kết hợp kinh doanh làm nghề tóc, móng , spa đều được hợp lý.

???? Pháp lý rõ ràng, bìa đỏ chính chủ

???? Giá cực hấp dẫn: 6,2 tỷ( TT)

???? Nhanh tay LH Em Tâm: 0796-336-866 Công ty Bán Nhà Hải Phòng để sở hữu ngôi nhà siêu đẹp và cực kỳ giá trị trên."
127	Lâm Quang	6.2 tỷ	https://batdongsan.vn/lam-quang-r270395	64	1	1	Quận Tân Phú, TP. HCM	"""Mô tả:
+ Hẻm càng vào càng to ạ. Trước nhà được 4m ace nhé.
+ Kết cấu: Nhà chủ tự xây thiết kế đẹp gồm 1 phòng khách, 1 phòng ngủ, 1
bếp và 1 vệ sinh.
+ Chủ tặng nội thất cơ bản.
+ Vị trí: Vài bước chân ra Lũy Bán Bích thuận tiện di chuyển. """
128	"""HẺM Ô TÔ LÝ THUYẾT - 1 CĂN RA MẶT TIỀN - DTSD 110M2 - 4 TẦNG - 2 PHÒNG NGỦ - 5.75 TỶ."""	5.8 tỷ	https://batdongsan.vn/hem-o-to-ly-thuyet-1-can-ra-mat-tien-dtsd-110m2-4-tang-2-phong-ngu-575-ty-r270394	112	2	3	HCM	"""Mô tả:
- Quy mô nhà có 4 tầng, trệt, 2 lầu, sân thượng, mái.
- Nhà xây dựng mới thiết kế đẹp theo phong cách hiện đại,
zin từng viên gạch đến nước sơn đẹp lung linh.
- Nhà có phòng khách, 2 phòng ngủ, bếp, 3wc.
- Hẻm ô tô Kia Morning. Cách 1 căn ra mặt tiền lớn Hoàng Văn Thụ.
- Nhà phù hợp cho vợ chồng trẻ muốn ở khu vực trung tâm Phú Nhuận.
- Tiện ích xung quanh đầy đủ, Bệnh viện, Trường học, Siêu thị, UBND, Chợ.
- Pháp lý chuẩn, sổ hồng chính chủ, hoàn công đầy đủ"""
129	Cần bán gấp nhà mặt tiền đường 109, 1 trệt 4 lầu 67m2, sổ hồng hoàn công, giá chỉ 6 tỷ 5 bớt lộc	5.75 tỷ	https://batdongsan.vn/can-ban-gap-nha-mat-tien-duong-109-1-tret-4-lau-67m2-so-hong-hoan-cong-gia-chi-6-ty-5-bot-loc-r270392	67	4	5	Đường 109, Phường Phước Long B, Q9	"Bán Gấp Nhà Mặt Tiền Đường 109 PLB Q9 .TP. Thủ Đức
Buôn Bán kinh doanh tốt.
8,9 tỷ giảm 2.4 tỷ ( còn 6,5 tỷ )
DT đất 67 ( CN 47,2m ) san 177,2 m
Kết cấu 1tret 4 lau , sân thượng
SHR, hoàn công đủ
Gia 6,5 tỷ bớt lộc
Lh: 0388668882 gặp Tâm ( zalo )"
130	NHÀ ĐƯỜNG NHỰA 6M CẠNH ỦY BAN QUẬN BÌNH TÂN, 80M2 - 4 TẦNG 5,999 TỶ.	6.5 tỷ	https://batdongsan.vn/nha-duong-nhua-6m-canh-uy-ban-quan-binh-tan-80m2-4-tang-5999-ty-r270391	nan	nan	nan	nan	"+ Vị trí thông Kinh Dương Vương, An Dương Vương, Tên Lửa, Hậu Giang.
+ Gần Bến xe Miền Tây, Aeon Mall, Bệnh viện Triều An, Ủy ban Quận Bình Tân, Chi cục Thuế,....
+ Phù hợp: mua ở , làm văn phòng, CTY hoặc giữ tiền cho thuê
+ Kết cấu : 1 trệt 2 lầu, 1 sân thượng ( 1 phòng khách, 1 nhà bếp, 4 phòng ngủ, 1 phòng thờ, 3 Toilet.
+ Sổ hồng chính chủ hoàn công đầy đủ.
Liên hệ xem nhà ngay Như Hoa 0948362610"
