Title	Price	Diện tích (m2)	Số phòng ngủ	Số phòng WC	Địa chỉ	Description	Chỗ để xe hơi	Đang cho thuê	CSVC xung quanh	Vấn đề pháp lý, sổ đỏ	ExtractedTitle	Address1	Address2
Hxh 4x15 Phan Văn Trị Phường 10 Gò Vấp	12.8	60	4.0	5.0		"Hxh 4x15 Phan Văn Trị Phường 10 Gò Vấp full NT

+ 1 trệt 3 lầu st 4 phòng ngủ 5wc đẹp mới toanh 7,1 tỷ
+ Oto vào nhà, an ninh, dân trí ngay Cityland
+ Nguyễn Văn Lượng, Quang Trung sát bên"	False	False	True	False	Phan Văn Trị, Phường 10, Quận Gò Vấp	Phan Văn Trị, Phường 10, Quận Gò Vấp	Phan Văn Trị, Phường 10, Quận Gò Vấp
Hxh 5x12 Phan Văn Trị P11 Bình Thạnh 5,7 tỷ	7.1	56	3.0	2.0		"5,7 tỷ Hxh 5x12 Phan Văn Trị Phường 11 Bình Thạnh

+ 1 trệt 1 lầu 3 phòng ngủ 2wc kiên cố mới toanh
+ Oto vào nhà, an ninh, dân trí, gần mặt tiền
+ Phạm Văn Đồng, Nguyên Hồng, Lê Quang Định"	False	False	True	False	Phan Văn Trị, Phường 11, Quận Bình Thạnh	Phan Văn Trị, Phường 11, Quận Bình Thạnh	Phan Văn Trị, Phường 11, Quận Bình Thạnh
Hiện tại 100% các căn nhà phố Dah2 đã có chủ và được hoàn thiện phần thô,	5.7	80				"Tọa lạc tại đường Giáng Hương, dãy nhà phố Dah2 thuộc phân khu Dahlia được quy hoạch để trở thành một trong những trung tâm thương mại của nội khu Ecogarden. Các căn nhà phố Dah2 có một ưu thế lớn khi nằm gần những căn shopvillas và khách sạn 5 sao – khu vực kinh doanh thương mại hạng sang của KĐT Ecogarden trong tương lai.
Nhà phố Dah2 có hai hướng tiếp cận. Hướng thương mại tiếp giáp đường Giáng Hương và hướng dành cho gia đình tiếp giáp đường nội khu. Khác với các căn biệt thự và nhà liền kề của khu Dahlia, nhà phố Dah2 được thiết kế cao 4 tầng với tầng 1 phục vụ mục đích kinh doanh. Từ tầng 2-4 phục vụ nhu cầu sinh hoạt của gia chủ với phòng khách, bếp, phòng ăn, 3 PN, phòng thờ và sân phơi.
Với định hướng phát triển thành khu phố thương mại nên toàn bộ mặt tiền các căn hộ Dah2 đều có cùng một khoảng lùi để tạo không gian rộng lớn và kết hợp trồng những giàn hoa giấy tạo cảnh quan đẹp mắt cho vỉa hè đường Giáng Hương.
Hiện tại 100% các căn nhà phố Dah2 đã có chủ và được hoàn thiện phần thô, sẵn sàng bàn giao cho khách hàng. Khu phố Giáng Hương cũng bắt đầu tấp nập với hoạt động giao dịch của văn phòng làm việc Công ty CP Dịch vụ Đô thị Green Garden (SUG)."	False	True	True	False	đường Giáng Hương, dãy nhà phố Dah2, phân khu Dahlia, khu đô thị Ecogarden	đường Giáng Hương, dãy nhà phố Dah2, phân khu Dahlia, khu đô thị Ecogarden	đường Giáng Hương, dãy nhà phố Dah2, phân khu Dahlia, khu đô thị Ecogarden
B.Á.N NHÀ- DƯƠNG LÂM-HÀ ĐÔNG- 30M-5 TẦNG -MT 6M	4				Phường Văn Quán, Quận Hà Đông, Hà Nội	"- LÔ GÓC- ÔTÔ ĐỖ CỬA-KINH DOANH-NHÀ TỰ XÂY.
- Hưởng trọn vẹn tiện ích khu đô thị # Văn- Quán
- 100m Ra hồ Văn Quán, đường Trần Phú
- Gần tiều học Nguyễn Du, THCS Văn Yên, THPT Lương Thế Vinh
- Gần viện 103, Đa khoa Hà Đông, HĐ Kiến Trúc, Bưu Chĩnh VT, Y Dược Cổ Truyền, ĐH Hà Nội…
- Hiện đang cho thuê 15trieu/tháng.
- Nhà xây 5 tầng Btct chịu lực,phong cách kiến trúc hiện đại.
+ tầng 1:phòng khách +bếp +wc
+tầng 2,3,4 mỗi tầng 1 phòng ngủ +wc
+tầng 5:phòng thờ +sân phơi.
- Liện hệ xem nhà miễn phí: Mr Mạnh: 084.616.7788"	False	True	True	False	đường Trần Phú, khu đô thị Văn- Quán, Quận Hà Đông	Phường Văn Quán, Quận Hà Đông, Hà Nội	đường Trần Phú, khu đô thị Văn- Quán, Quận Hà Đông
BÁN NHÀ PHƯỜNG BÌNH CHIỂU. ĐƯỜNG BÌNH CHIỂU - TP.THỦ ĐỨC Ô TÔ NGỦ TRONG NHÀ	4	40	3.0	3.0	Đường bình chiểu.phường bình chiểu.TP thủ đức	"Cần tiền bán gấp
Nhà ở hẻm truc đường bình chiểu.phường bình chiểu TP.thủ đức
Diện tích 4.5 X 9
Kết cấu.1trệt 1 lửng 1 lầu
Nhà mới cứng.vào ở ngay
Khu vực cao ráo.yên tĩnh
Gần về trạm y tế phường bình chiểu.cầu vượt gò dưa.
Sổ sách đầy đủ
Lhe Minh Quân 18tủi. 24/7 để xem nhà + sổ
53-32"	False	False	True	False	đường Bình Chiểu, Phường Bình Chiểu, TP. Thủ Đức	Đường bình chiểu.phường bình chiểu.TP thủ đức	đường Bình Chiểu, Phường Bình Chiểu, TP. Thủ Đức
Nhà Tân Hòa 2 ,54m2, 2 tầng, ngang 6m, 3PN, oto , cho thuê	4	54	3.0	2.0	Tân Hòa 2, Hiệp Phú , Tp. Thủ Đức	"Nhà Tân Hòa 2 ,54m2, 2 tầng, ngang 6m, 3PN, oto , cho thuê
✅️Vị trí Tân Hòa 2 , Hiệp Phú, TP.Thủ Đức
✅️Diện tích 54m2 (6x9m), 2 tầng
✅️Hiện tại chủ cho thuê kinh doanh 6 tr
✅️Nhà mới, đủ công năng, xách va ly ở ngay
✅️Hẻm thông thoáng an ninh, ô tô đậu
✅️Vị trí tiện lợi, ngay gần vincom q9, ngã tư Thủ Đức, tiện ích bủa vây
✅️Sổ vuông vức, công chứng ngay
........
Ảnh thật, nhà thật , giá thương lượng
Liên hệ em Dũng xem nhà"	True	True	True	False	Tân Hòa 2, Hiệp Phú, TP. Thủ Đức	Tân Hòa 2, Hiệp Phú , Tp. Thủ Đức	Tân Hòa 2, Hiệp Phú, TP. Thủ Đức
bán nhà mặt phố Nguyễn Văn Cừ 51m x 5tầng, mặt tiền 5m, vỉa hè rộng, full thổ cư	3.9	51	5.0	4.0		"bán nhà mặt phố Nguyễn Văn Cừ 51m x 5tầng, mặt tiền 5m, vỉa hè rộng, full thổ cư
-Vị trí cách cầu Chương Dương 150m, vỉa hè gần 7m, kinh doanh ngày đêm
Thiết kế :
+ Tầng 1+2 : thông sàn kinh doanh
+ Tầng 3+4: mỗi tầng chia 2 phòng
+ Tầng 5 : phòng thờ, sân phơi
Sổ đỏ vuông đẹp, pháp lý rõ ràng
Giá: 15.2 tỷ ( có gia lộc )
Liên hệ xem nhà miễn phí và tư vấn : Trần Hải 0906098086"	False	True	True	False	Nguyễn Văn Cừ	Nguyễn Văn Cừ	Nguyễn Văn Cừ
Nhà Phố Trung Tâm Q3	15.2	21	2.0	2.0	quận 3	"Nhà phố trung tâm Q3, chính chủ, hoàn công đầy đủ chính xác theo sổ, diện tích 6,4x3,5 nở hậu, đang đợi bạn :
+ Cách sân bay Tân Sơn Nhất 10phút
+ Gần các tuyến Lê Văn Sĩ, Hoàng Văn Thụ, siêu thị kế bên
+ Nhà sạch sẽ, đủ tiện nghi, chỉ sách vali vào ở"	False	False	True	False	Lê Văn Sĩ, Hoàng Văn Thụ, Quarter 3	quận 3	Lê Văn Sĩ, Hoàng Văn Thụ, Quarter 3
BÙI XƯƠNG TRẠCH-THANH XUÂN 45M 4M MẶT TIỀN 4 TẦNG THOÁNG SÁNG TỰ NHIÊN- 4,3 TỶ	3.4	45	4.0	4.0		"Mô tả:
- Vị trí: Ngõ vào xe ba gác phóng vèo vèo, ô tô vào lối Định Công Thượng cực gần. Phía trước có ngõ rộng 6m chia 2 làn để xe thoải mái.
- Nhà đẹp sẵn đồ về ở được ngay. Thiết kế hiện đại:
+ Tầng 1: phòng khách + bếp + 1 WC. Phía sau có cửa cực kỳ thông thoáng.
+ Tầng 2,3: Mỗi tầng 2 phòng ngủ + 1 WC.
+ Tầng 4: phòng thờ + sân phơi.
Có thể làm thêm một tầng nữa nếu gia chủ thích.
- Tất cả các phòng đều có cửa sổ đón sáng tự nhiên, đặc biệt 2 phòng ngủ phía trước, tầm view thoáng đãng.
Sân thượng có thể làm thêm điểm sinh hoạt của cả gia đình Party đầy ấm cúng."	False	False	True	False	Ngõ vào Định Công Thượng	Ngõ vào Định Công Thượng	Ngõ vào Định Công Thượng
Nhà Bưng Ông Thoàn, 110m2, có 4 phòng trọ , oto, gần KCN cao	4.3	110	4.0	4.0	Bưng Ông Thoàn , tăng nhơn phú , tp. thủ đức	"Nhà Bưng Ông Thoàn, 110m2, có 4 phòng trọ , oto, gần KCN cao
Vị trí : Bưng Ông Thoàn , Tăng Nhơn Phú B, Tp. Thủ Đức
Diện tích : 110m2 ( 5x 22m )
Nhà có 4 phòng trọ cho thuê thu nhập 9 tr tháng
Hẻm ô tô thông thoáng, quy hoach thông ra Lê Văn Việt
Tiện ích BHX, Strata, trường mầm non, cấp 2,3, Đại học GTVT
Ngân hàng hỗ trọ vay 70%
Giá đầu tư : 3.9 tỷ có thương lượng"	True	True	True	False	Bưng Ông Thoàn, Tăng Nhơn Phú B, Tp. Thủ Đức	Bưng Ông Thoàn , tăng nhơn phú , tp. thủ đức	Bưng Ông Thoàn, Tăng Nhơn Phú B, Tp. Thủ Đức
GẤP BÁN NHÀ BÙI HỮU NGHĨA, BÌNH THẠNH, HẺM XE HƠI, 152M2, 4 TẦNG, GIÁ 13.8 TỶ	3.9	152	5.0	4.0	Bùi Hữu Nghĩa, Bình Thạnh, Tp Hồ Chí Minh	"Nhà đúc BTCT, trệt, 3 lầu, 5 phòng ngủ
Hàng ngộp cần bán gấp nhà đẹp chính chủ, đã giảm giá từ 15 tỷ xuống mong bán nhanh
Diện tích 152m2, mặt tiền rộng 4.2 mét dài
Nhà gần mặt tiền đường Bùi Hữu Nghĩa, thông qua đường Vũ Tùng, kế bên quận 1
Khu vực bán kính xung quanh đầy đủ tiện ích, siêu thị, bệnh viện Ung Bướu, Gia Định, chợ Bà Chiểu, trường học các cấp 123
mua để giữ tiền làm của, để ở rất tiện khu an ninh, dân cư tri thức
pháp lý rõ ràng sổ hồng, qua xem nhà xem sổ
Liên hệ : 0932318431 Mr Giàu miễn tiếp trung gian, xin cảm ơn"	False	False	True	False	Đường Bùi Hữu Nghĩa, Phường Bình Thạnh	Bùi Hữu Nghĩa, Bình Thạnh, Tp Hồ Chí Minh	Đường Bùi Hữu Nghĩa, Phường Bình Thạnh
BÁN NHÀ TAM TRINH, YÊN SỞ, DT: 70 M, 4 TẦNG, 4 NGỦ. GARA Ô TÔ 7 CHỖ. Chỉ 7.5 Tỷ. SĐCC 0963115980	13.8	70		4.0	Tam Trinh	"BÁN NHÀ TAM TRINH, YÊN SỞ, DT: 70 M, 4 TẦNG, 4 NGỦ. GARA Ô TÔ 7 CHỖ. Chỉ 7.5 Tỷ. SĐCC 0963115980
VỊ TRÍ ĐẸP. Gần mặt phố, ngay ngõ đầu tiên. Khu vực tiện ích gần Trường, Chợ, Gần hồ. Thừa hưởng mọi tiện ích khu vực.
- NHÀ MỚI KOONG - DT RỘNG.
Thiết kế Tầng 2 ngủ. Tổng 4 ngủ rộng. Phòng nào cũng ánh sáng chan hòa.
- Vị trí đẹp. Ngõ nông - ngay gần phố, ô tô 7 chỗ vào nhà
Sổ đỏ chính chủ sẵn sàng giao dịch
- Giá: 7.5 tỷ
XEM NHÀ MIỄN PHÍ - LÀM VIỆC CHÍNH CHỦ.
LH: Ms Loan nhà đẹp"	True	False	True	False	 Tam Trinh, Yên Sở	Tam Trinh	 Tam Trinh, Yên Sở
Bán nhà Hà Đông mặt phố kinh doanh DT: 51mx 8.3 tỷ	7.5	51			Ngân - thổ cư Đống Đa hà nội	"MẶT PHỐ - VỈA HÈ THÊNH THANG – Ô TÔ TRÁNH – KINH DOANH SẦM UẤT – ĐỐI DIỆN BVĐK HÀ ĐÔNG.
Mô tả: Vị trí giao thông di chuyển ra trục chính Quang Trung, nối với Nguyễn Thái Học, Cù Chính Lan, vài bước ra bưu điện Hà Đông, di chuyển lên Vạn Phúc hay sang Văn Quán rất thuận tiện.
Nhà mặt phố đối diện bệnh viện Đa khoa Hà Đông, vỉa hè rộng, ô tô dừng đỗ, lưu thông các ngả. Phù hợp kinh doanh nhiều loại hình: Nhà nghỉ, hiệu thuốc, quán ăn, café,…lúc nào cũng đông đúc vừa ở vừa kinh doanh quá tuyệt vời.
+ Thiết kế: - Tầng 1: Kinh doanh, WC.
- Tầng 2: 2 phòng ngủ.
+ Sổ đỏ chính chủ
+ Liên hệ: Ms Lan 0968650571 để được tư vấn"	False	True	True	False	mặt phố, Hà Đông	Ngân - thổ cư Đống Đa hà nội	mặt phố, Hà Đông
Bán nhà Đàm Quang trung Long Biên 40m2 _ 6 tầng _ 6,2 tỷ thang máy GARa ôtô 7 chỗ	8300000	40	6.0	5.0	đàm quang trung long biên	"6 tầng-lô góc-thang máy-gara ô tô 7 chỗ-đối diện Aeon Long Biên
Mô tả: Nhà còn rất mới chủ mới ở được 2 năm, thang máy xịn xò, ô tô 7 chỗ vào tận nhà. Chủ để lại toàn bộ nội thất cho khách mua.
Vị trí nhà ngay chân cầu Vĩnh Tuy, đi sang nội thành chỉ 10ph, cách 500m là TTTM Aeon Long Biên, tiện ích dịch vụ đầy đủ, xung quanh đông dân, an ninh tốt.khu vực tăng giá từng ngày
⏩Thiết kế:
- Tầng 1: Gara + WC.
- Tầng 2: Khách + Bếp.
- Tầng 3,4,5: 01 P. Ngủ + WC.
- Tầng 6: Phòng thờ + Sân phơi.
Sổ đỏ chính chủ, giao dịch ngay. LH ngay khoat chuyên bất động sản. 0983488355 ** 0394245629"	False	False	True	False	Đàm Quang, Quận Long Biên	đàm quang trung long biên	Đàm Quang, Quận Long Biên
Bán nhà Đàm Quang trung Long Biên 48m2 _ 4 tầng _giá 6.5 tỷ GARa ô tô	6200000000	48	5.0	6.0		"????SỔ NỞ HẬU - LÔ GÓC - 3 THOÁNG - NGÕ THÔNG - NHÀ MỚI KOONG - Ô TÔ VÀO NHÀ - MẶT TIỀN SIÊU RỘNG
- Nhà lô góc 3 mặt thoáng, ngõ ôtô đỗ cửa, ôtô vào nhà. Ngõ thông, rộng, gần chợ, hàng xóm AEON MALL, tiện ích ngập tràn. Điện - Đường - Trường Trạm....
KHU VỰC TIỀM NĂNG TĂNG GIÁ CỰC LỚN
- Nhà mới koong, mặt tiền rất rộng, chủ mới chỉ việc xách vali về ở. Nhà thiết kế bao gồm:
+ Tầng 1: Garage, khách, bếp, WC.
+ Tầng 2,3: mỗi tầng 1 ngủ + WC khép kín.
+ Tầng 4: 2 Ngủ + WC.
+ Tầng 5: Phòng thờ, giặt, sân phơi rộng.
- Pháp lý: sổ đỏ đẹp nở hậu, chính chủ cất két sẵn sàng giao dịch.
LH ngay khoát chuyên bất động sản 0983488355 ** 0394245629"	False	True	True	False	Đàm Quang, Trung Long Biên	Đàm Quang, Trung Long Biên	Đàm Quang, Trung Long Biên
Bán nhà Đội Cấn, 68m2 VIP Ba Đình, phân lô, ô tô vào, ở đỉnh	6500000000	68				"BÁN NHÀ KHU VIP BA ĐÌNH - HAI MẶT NGÕ Ô TÔ - PHÂN LÔ TRƯỚC SAU - NHÀ DÂN KIÊN CỐ CHẮC CHẮN
- Vị trí cực đẹp phố Đội Cấn, khu VIP quận Ba Đình, toàn quan chức cấp cao và tướng lĩnh ở, thông Liễu Giai, Vạn Bảo, Vạn Phúc, gần Văn Cao, Đào Tấn, Nguyễn Chí Thanh… đi đâu cũng tiện
- Nhà 2 mặt ngõ, ô tô vào tận nhà, dừng đỗ thoải mái.
- 1 trong những khu vực đáng sống nhất quận Ba Đình, ở và đầu tư xây dựng chung cư đều tuyệt vời
- Tầng 1: Phòng khách + Để xe + 1 phòng + Bếp
- Tầng 2: 3 phòng ngủ + WC
- Tầng 3: 2 phòng ngủ rộng + WC
- Tầng 4: Sân vườn + nhà thể chất
- Sổ đỏ chính chủ, sẵn sàng giao dịch
Liên hệ Vũ Trung 0915164636
“Môi giới tử tế - Coi nhà khách như nhà mình”"	False	False	True	False	đội Cấn, quận Ba Đình	đội Cấn, quận Ba Đình	đội Cấn, quận Ba Đình
Bán siêu phẩm khách sạn Trần Duy Hưng, 130m2 MT8.5m, có 1 không 2	11	130				"SIÊU PHẨM KHÁCH SẠN CAO CẤP – TRỤC TRUNG TÂM HÀ NỘI – VỊ TRÍ ĐỈNH – KÍN ĐÁO TIỆN LỢI

- Khách sạn nằm gọn gần phố Trần Duy Hưng, trục đường chính đi từ Cầu Giấy qua Đống Đa, Ba Đình… gần Trung Hòa, Trung Kính, đường Láng… đi đâu cũng vô cùng tiện lượi
- Thiết kế khách sạn: 6 tầng 1 hầm, tổng 20 phòng,
- Chủ đang cho đơn vị thứ 3 thuê ~200 triệu/tháng; Hợp đồng thuê 12 năm đã thuê được 3 năm, đóng tiền theo hàng năm
- Tòa nhà có Giấy phép xây dựng và PCCC đầy đủ
- Sổ đỏ vuông đét, sẵn sàng sang tên
Liên hệ Vũ Trung 0915164636
“Môi giới tử tế - Coi nhà khách như nhà mình”"	True	True	True	False	trung tâm Hà Nội	trung tâm Hà Nội	trung tâm Hà Nội
DUY NHẤT CĂN Shophouse ECOGARDEN GIÁ TỐT NHẤT THỊ TRƯỜNG 5,6 TỶ. LH 0967139891	56	100				"SIÊU HOT THÁNG 10
DUY NHẤT CĂN Shophouse ECOGARDEN GIÁ TỐT NHẤT THỊ TRƯỜNG 5,x TỶ
- Diện tich: 100m2 ngang 5m
- Đường 60m
- Khu Vipp, kinh doanh sầm uất, đã hoàn thiện tầng 1
- Giá: 5.x tỷ ( x rẽ nhất thị trường)
Liên hệ: 0967139891 để xem nhà và chốt cọc!"	False	False	True	False	ECOGARDEN	ECOGARDEN	ECOGARDEN
Nhà 2 tầng Khuông Việt, hẻm rộng thoáng ô tô đỗ cửa, 3.5 tỷ	5.6	36	2.0	2.0	Khuôn Việt, Phú Trung, Tân Phú	Nhà chính chủ lâu năm, xây 1 trệt, 1 lầu. Hẻm rộng rãi, thoáng mát, ô tô đỗ cửa. Cách mặt tiền vài bước chân. Vị trí gần Đại Học Văn Hiến, đi lại thuận tiện. Dịch vụ tiện ích xung quanh đầy đủ. Sổ hồng riêng vuông vức. Liên hệ anh Võ: 0909 100 817. Không tiếp trung gian.	False	False	True	False	Khuông Việt	Khuôn Việt, Phú Trung, Tân Phú	Khuông Việt
Cần bán nhà cấp 4, một sẹc lê văn quới, Bình Tân.	3.5	45			98/18	Cần bán nhà nát cấp 4, vị trí đẹp đường thông thoáng hẻm 6 mét, gần chợ gần trường học. thuận tiện ai mua đầu tư xây mới.	False	False	True	False	đường Lê Văn Quý, Bình Tân	98/18	đường Lê Văn Quý, Bình Tân
NHỈNH 6 ĐỒNG - LÔ GÓC - KINH DOANH SPA – PHÙNG CHÍ KIÊN	4500000000	36	6.0	2.0		"Mô tả:
- Nhà đẹp ở luôn.
- lô góc thoáng sáng 2 bên
- ngõ thông từ Nguyễn Đình Hoàn sang Phùng Chí Kiên
- Thiết kế: 6 tầng
o T1: Gara ô tô
o T2: phòng khách rộng, vs.
o T3 : Bếp, vs
o T4: P ngủ rộng và wc khép kín
o T5: 2 ngủ vs
o T6: Phòng thờ và sân phơi

- Sổ đỏ vuông sắn sàng giao dịch.
A/C nào cần liên hệ e DƯƠNG: 0941954585"	False	False	True	False	Phùng Chí Kiên	Phùng Chí Kiên	Phùng Chí Kiên
CHÍNH CHỦ BÁN GẤP NHÀ NGAY GẦN KHU DU LỊCH BỬU LONG,THỔ CƯ 100% ,GIÁ CHỈ 900TRIỆU	6	100	3.0	2.0	Biên Hòa	"???? Giảm Giá Mạnh, Chỉ Còn 900 Triệu ????
Chính Chủ Gửi Bán Nhà Phố 1 Trệt 1 Lầu Ngay Gần Khu Du Lịch Bửu Long TP Biên Hòa
———-
✅ Thổ cư 100% , Điện nước máy vào tận nhà
✅Dt: 60 m2 ( tổng sàn hơn 120 m2)
✅ Thiết kế 1 trệt 1 lầu: sân đậu xe ô tô, phòng khách, nhà bếp. 2 toilet, 3 phòng ngủ, phòng thờ.
✅ Tiện ích: Ngay Chợ , Trường Học, Uỷ Ban , Công An chỉ cách 500mét
✅ Giá bán : 900triệu ( Bớt Lộc )
☎️ Liên hệ: 0961 124 875 gặp Tấn Tài để xem nhà"	False	False	True	False	Phố, Quận Biên Hòa	Biên Hòa	Phố, Quận Biên Hòa
Nhà Hà Đông siêu dòng tiền,phố vip,ô chờ thang máy DT: 68mx5t x11,2 tỷ	1750	68	5.0		Ngân - thổ cư Đống Đa hà nội	"???????????? MẶT PHỐ CỔ VIP - KHU VỰC HIẾM NHÀ BÁN - KINH DOANH SẦM UẤT - NHÀ ĐẸP NHƯ KHÁCH SẠN 5* - Ô CHỜ THANG MÁY
+ Vị trí tuyệt đẹp, hiếm nhà bán, mặt phố, vỉa hè, kinh doanh vô địch. Trước nhà sử dụng 2 vỉa hè, ô tô để nhiều cái
+ Nhà 5 tầng mới, thiết kế hiện đại có ô chờ thang máy.
+ Tầng 1 thiết kế thông sàn dùng kinh doanh, Bếp đẹp như khách sạn, sang trọng.
+ Tầng 2 phòng khách xịn sò, 1 ngủ khép kín.
+ Tầng 3 thiết kế 2 ngủ khép kín, cầu thang giữa.
+ Tầng 4 thiết kế 2 phòng.
+ Tầng 5 thiết kế vườn cây siêu vip như 1 nông trường thu nhỏ.
+ Sổ đỏ siêu đẹp, sẵn sàng giao dịch
+ Liên hệ: Ms Lan 0968650671 để được tư vấn"	False	True	True	False	Phố chính, Hà Đông	Ngân - thổ cư Đống Đa hà nội	Phố chính, Hà Đông
Bán nhà 5tầng 5m, hậu 7m, 120m2, kinh doanh, MT nhựa 10m. Quận 6.	11200000	120	5.0	4.0	Thành phố Hồ Chí Minh	"TT QUẬN 6, KHU VIP NGUYỄN VĂN LUÔNG, HẬU GIANG, CC HIMLAM- KINH DOẠNH SẦM UẤT- HẺM NHỰA 10M.
Nhà đẹp 5 tầng rộng,110M2, ngang 5m, nở hậu 10m.
kinh doanh DV, thu nhập ổn đinh, lợi nhuận cao.
Gấp chỉ 15 t.ỷ nhỉnh xíu, TL mạnh.
☎️zalo.0938059388. Nhà Phố SG.
- Vi trí đẹp, hẻm nhựa thông, khu vực kinh doanh sầm uất, tập trung nhiều dịch vụ tiện lợi, Trường học các cấp. siêu thị, bệnh viện..."	False	False	True	False	Khu VIP Nguyễn Văn Lương, Quận 6	Thành phố Hồ Chí Minh	Khu VIP Nguyễn Văn Lương, Quận 6
Bán nhà 1 Trệt 1 Lầu MT kinh doanh 53m2 (P.Quang Vinh) chỉ 3,350 tỉ	15.38	53	2.0	2.0		"/-li Bán nhà 1 lầu 1 lầu mặt tiền kinh doanh trung tâm Biên Hoà (P. Quang Vinh)
✅Bán nhà mặt tiền kinh doanh , đường thông Phan Chu Trinh gần chợ Biên Hoà, p Quang Vinh, 53m2, thổ cư 100%, hoàn công.
—-
+ Vị trí đắc địa đường nhựa lớn 2 xe ô tô quay đầu né nhau thoải mái. Gần nhà thờ hoa lư
+ Diện tích: 10,2m x 5,2m. Vuông vức đẹp.
+ Sổ hồng riêng thổ cư
+ Nhà 1 Trệt 1 lầu xây dựng kiên cố gồm: 1 phòng khách,2 phòng ngủ,tolet,nhà bếp"	False	False	True	False	đường Phan Chu Trinh, Phường Quang Vinh	đường Phan Chu Trinh, Phường Quang Vinh	đường Phan Chu Trinh, Phường Quang Vinh
Bán nhà 1 Trệt 1 lửng 65m2 đường ô tô (P.Tân Phong) chỉ 2, 8 tỉ	3.35	65	3.0			"????Bán nhà 1 Trệt 1 Gác 65m2 P.Tân Phong, ô tô 7 chỗ gần BigC Tân Phong
* Vị trí: Gần bệnh viện 7B,cách đường Nguyễn Ái Quốc khoảng 100m
*Nhà gồm: 1Trệt 1gác, 1sân để xe, 1phòng khách, 2phòng ngủ, bếp, toilet, đường thoát hiểm
* Diện tích: 3,6x18m (65m2)
*Sổ Hồng Riêng Full Thổ"	False	False	True	False	đường P. Tân Phong, Quận ??	đường P. Tân Phong, Quận ??	đường P. Tân Phong, Quận ??
GẦN MẶT TIỀN PHẠM VĂN ĐỒNG, PHƯỜNG 11, BÌNH THẠNH, 2 TẦNG BTCT, 50M2, 4.x TỶ	2.8	50	2.0	2.0		"- Diện tích: 4.5 x 11m
- Hiện có dòng tiền 15 triệu/tháng
- Kết cấu: 1 trệt 1 lầu BTCT; 2 PN, 2 WC. Phòng khách, bếp và ban công rộng rãi
- Đường thông tứ tung, an ninh, yên tĩnh. Khu vực Phạm Văn Đồng, Phan Văn Trị
- Ngay siêu thị Emart, chợ Cầu Đỏ, chợ Cây Thị, ĐH Văn Lang; tiện ích tràn ngập
- Sổ hồng chính chủ, hoàn công đủ, pháp lý chuẩn, công chứng mua bán ngay"	False	True	True	False	Phạm Văn Đồng, Phường 11, Quận Bình Thạnh	Phạm Văn Đồng, Phường 11, Quận Bình Thạnh	Phạm Văn Đồng, Phường 11, Quận Bình Thạnh
SIÊU PHẨM LÔ GÓC LONG BIÊN 76M x 5TẦNG, MẶT TIỀN 6M, VỈA HÈ, ÔTÔ DỪNG ĐỖ	4.6	76	5.0	5.0		"SIÊU PHẨM LÔ GÓC LONG BIÊN 76M x 5TẦNG, MẶT TIỀN 6M, VỈA HÈ, ÔTÔ DỪNG ĐỖ
-Vị trí : Nguyễn Sơn-Nguyễn Văn Cừ-Gia Thuỵ, sát 7 toà chung cư Berriver, cách cầu Chương Dương 600m, khu vực sầm uất nhất quận, kinh doanh ngày đêm
Thiết kế hiện đại, thang máy, điều hòa âm trần, full nội thất:
+ Tầng 1+2 : Kinh Doanh
+ Tầng 3 : Khách , Bếp, 1 ngủ Master
+ Tầng 4 : 2 ngủ Master
+ Tầng 5 : phòng thờ , sân phơi, trồng rau
Sổ đỏ chính chủ, pháp lý sạch
Liên hệ xem nhà miễn phí và tư vấn : Trần Hải 0906098086"	False	False	True	False	đường Nguyễn Sơn, đường Nguyễn Văn Cừ, phường Gia Thuỵ, quận Long Biên	đường Nguyễn Sơn, đường Nguyễn Văn Cừ, phường Gia Thuỵ, quận Long Biên	đường Nguyễn Sơn, đường Nguyễn Văn Cừ, phường Gia Thuỵ, quận Long Biên
BÁN NHÀ 6 TẦNG GIA THỤY- NGUYỄN SƠN, GARA ÔTÔ, THANG MÁY, FULL NỘI THẤT	23.5	42	3.0	4.0		"BÁN NHÀ 6 TẦNG GIA THỤY- NGUYỄN SƠN, GARA ÔTÔ, THANG MÁY, FULL NỘI THẤT
-Vị trí : Khu vực Nguyễn Sơn-Gia Thuỵ
-Diện tích : 42m , mặt tiền 4.7m
Thiết kế :
+Tầng 1: Gara ô tô 7 chỗ
+Tầng 2: Phòng khách + Phòng thờ
+Tầng 3,4,5: 3 Phòng Ngủ khép kín
+Tầng 6: Bếp + Sân phơi
Pháp lý : Sổ đỏ chính chủ
Giá: 8 tỷ ( có gia lộc )
Liên hệ xem nhà miễn phí và tư vấn : Trần Hải 0906098086"	False	False	True	False	Khu vực Nguyễn Sơn-Gia Thuỵ	Khu vực Nguyễn Sơn-Gia Thuỵ	Khu vực Nguyễn Sơn-Gia Thuỵ
