Title	Price	Diện tích (m2)	Số phòng ngủ	Số phòng WC	Địa chỉ	Description	Chỗ để xe hơi	Đang cho thuê	CSVC xung quanh	Vấn đề pháp lý, sổ đỏ	ExtractedTitle	Address1	Address2
Bán nhà ngã tư Trương Định Bạch Mai đẹp mê ly, 40m2 giá chỉ 4.6 tỷ tặng nội thất xịn sò	7.2	40				"Bán nhanh nhà Trương Định, Ngã tư Minh Khai, Bạch Mai, tặng nội thất sang, xịn, mịn.
+Diện tích: 40m2 x 5 tầng nhà chủ mới xây tâm huyết vô cùng chắc chắn.
+Vị trí siêu đẹp gần ngã tư Minh Khai Bạch Mai, tiện ích dùng mãi không hết.
+Khu vực dân trí tốt, hàng xóm xung quanh tuyệt vời.
+Chủ nhà chuyển qua Mỹ nên để lại toàn bộ nội thất mua về chỉ việc qua ở.
+ Giá chào 4.6 tỷ ( có thương lượng )
Anh chị quan tâm liên hệ Mr Hải để xem trực tiếp và làm việc với chủ nhà: 0865459250 (miễn trung gian)."	False	False	True	False	Trương Định, Bạch Mai	Trương Định, Bạch Mai	Trương Định, Bạch Mai
Bán nhà 5 tầng gần chợ Thạch Bàn, Ô tô đỗ cửa, nhà thoáng, trục chính, An sinh đỉnh, dân trí cao	4.6	30			Thạch Bàn- Long Biên	"Bán nhà 5 tầng gần chợ Thạch Bàn, Ô tô đỗ cửa, nhà thoáng, trục chính, An sinh đỉnh, dân trí cao
- Vị trí đắc địa, thóang đãng. Nội thất đầy đủ, khách mua ở sướng.
- Chủ nhà là hưu trí Quân đội, bán nhà để về ở Cầu Giấy cùng con
- Nhà 5 tầng, 30m, tổng 3 ngủ rộng, chủ xây tâm huyết. Khu vực hiếm nhà bán
+ Sổ đỏ chính chủ, pháp lý chuẩn, cất két sẵn sàng giao dịch.
+ Cam kết: Không thu bất cứ loại phí gì kể cả giao dịch thành công.
+ Liên hệ Mr.s DUNG nhiệt tình, tận tâm để đi xem nhà ngay 0919 358.082"	False	True	True	False	chợ Thạch Bàn	Thạch Bàn- Long Biên	chợ Thạch Bàn
BÁN NHÀ MẶT TIỀN KINH DOANH SƠN KỲ, TÂN PHÚ - 120M2 - 3 TẦNG - CHỈ NHỈNH 7 TỶ.	3.45	120	3.0	3.0	Thành phố Hồ Chí Minh	"Mô tả:
???? Vị trí mặt tiền kinh doanh, ngay Lê Trọng Tấn, thông Tân Kỳ Tân Quý, Đại Học Công Thương TPHCM.
???? Kết cấu: 1 trệt 2 lầu thông suốt, gồm 3PN lớn + WC.
???? Diện tích: 120m2 ( 5x24 ) sổ A4, công nhận đủ.
???? Sổ vuông, công nhận đủ, pháp lý cực chuẩn, công chứng ngay.
???? Chủ gấp bán về quê, đại hạ giá chỉ còn hơn 7 tỷ còn thương lượng cho khách thiện chí.
=============================
???? Hãy gọi xem nhà ngay: 0354 299 320"	False	False	True	False	Lê Trọng Tấn, Tân Kỳ Tân Quý, Đại Học Công Thương TPHCM	Thành phố Hồ Chí Minh	Lê Trọng Tấn, Tân Kỳ Tân Quý, Đại Học Công Thương TPHCM
Bán nhà HXH 4 tầng Đồng Xoài, Tân Bình, Giá 7.x Tỷ TL	7.8	45	3.0	3.0	Thành phố Hồ Chí Minh	"Bán nhà HXH 4 tầng Đồng Xoài, Tân Bình, Giá 7.x Tỷ TL
+ Kết cấu: 1 trệt 3 lầu, sân thượng đúc BTCT có 3pn, 3wc.
+ Nhà thiết kế hiện đại, khách chỉ việc xách vali vào ở.
+ Khu phân lô, dân trí cao, hàng xóm toàn cao tầng. Hẻm xe hơi kinh doanh, cực an ninh.
+ Nhà tiện vừa ở vừa kinh doanh. Tiện ích bủa vây không thiếu thứ gì.
+ Sổ hồng riêng vuông đét, hoàn công đầy đủ, pháp lý chuẩn.
+ Giao Cộng Hòa, kế bên là Bình Giã, Hoàng Hoa Thám, Trường Trinh, gần nhà có cv Bình Giã.
Call: 0869740868 gặp e Huyền xem nhà."	False	False	True	False	Đồng Xoài, Tân Bình	Thành phố Hồ Chí Minh	Đồng Xoài, Tân Bình
ĐÔNG LÂN, BÀ ĐIỂM, HÓC MÔN, HẺM 6M, NHÀ ĐẸP 5x19, 89M2 = 3.15 TỶ	7.8	89	3.0	2.0	21.32	"+ Đường Rộng 6m Xe Hơi Thoải Mái Chạy Tới Chạy Lui Tiện Di Chuyển, Khu Vực An Ninh , Hàng Xóm Thân Thiện + Diện Tích 5m x 19m : Nhà Đẹp , Rộng Rải , Dọn Vào Ở Ngay. Chỉ 1 tỷ 150 Triệu + Với Thiết Kế 1 Lầu + 2 Phòng Ngủ + 1 WC Cùng 1 Ban Công Cực Rộng Để Làm Nơi Hóng Mát và Lai Rai + Tầng Trệt Gồm Có : 1 Phòng Ngủ + WC + Bếp ở phía Sau và Phòng Khách cùng Với Sân để xe phía Trước . + Tạo Nên Ngôi Nhà Thông Thoáng , Đầy Đủ Tiện Nghi và An Toàn với Cửa Cổng To Lớn Chắc Chắn
+ Tiện Ích Chung Quanh Đầy Đủ : Trường Học Mẫu Giáo, Cấp 1 ,2 ,3 , Trường Chuyên , Đại Học Xã Hội . Siêu Thị Mini , Chợ, Uỷ Ban , Khu Vui Chơi Giải Trí , Bệnh Viện + Cách Quốc Lộ 22 và Quốc Lộ 1A 1km , Thông Thẳng Trung Tâm Thành Phố
‘’ Sổ Hồng Pháp Lý Chuẩn , Giao Dịch Nhanh . Chủ Thiện Chí Muốn Bán ‘’
Mọi chi tiết xin liên hệ với Phát Đạt : 0903 041 732 ; Zalo 0384 595 755"	False	False	True	False	Hẻm 6m, Quận Đông Lân, Thành phố Bà Đệm, Hà Nội	21.32	Hẻm 6m, Quận Đông Lân, Thành phố Bà Đệm, Hà Nội
Nhà rộng hẻm 6m, đối diện Aeon, gần Chợ Sơn Kỳ, 5.7 tỷ	3.15	81	4.0	4.0	Bờ Bao Tân Thắng, Sơn Kỳ, Tân Phú	Nhà 2 tầng có 2 mặt tiền hẻm kinh doanh, mặt trước gia đình ở, mặt sau cho thuê. Sân để ô tô. Hẻm xe hơi 1 trục quay đầu, đối diện Aeon Mall Tân Phú 1 phút qua đường. Nhà gần Chợ Sơn Kỳ, trường học các cấp,.. Khu ở yên tĩnh, an ninh. Nhà sổ hồng riêng, chính chủ. Liên hệ anh Võ: 0909 100 817. Không tiếp trung gian.	True	True	True	False	hẻm 6m, quận Tp.HCM	Bờ Bao Tân Thắng, Sơn Kỳ, Tân Phú	hẻm 6m, quận Tp.HCM
BÁN NHÀ 4 TẦNG PHỐ XỐM, GẦN ĐH ĐẠI NAM, MẶT NGÕ Ô TÔ ĐỖ CỬA, 44M2 MT4, CHỈ 3 TỶ HƠN	5.7	44			Nguyễn Trãi, Hà Đông, HN	"Vị trí trung tâm, Gần trường Đại học lớn.

Trường cấp 1, 2, 3. Cách TT Hà Nội 10p xe máy.

Nhà đẹp ở nhà, khách mua chỉ việc xách vali vào ở.

SĐCC cất két, chủ nhà xây dựng tâm huyết.

Thiết kế 4 tầng, 4 ngủ.

Lh: 0866 408 286"	False	False	True	False	phố Xốm, gần ĐH Đại Nam	Nguyễn Trãi, Hà Đông, HN	phố Xốm, gần ĐH Đại Nam
Bán nhà Hoàng Hoa Thám 63m vuông, mặt tiền 6.7m, ngõ ô tô giá 11 tỷ 700 triệu	3	63	7.0	8.0	Hoàng Hoa Thám, Ba Đình, Hà Nội,	"Bán nhà Hoàng Hoa Thám 63m vuông, mặt tiền 6.7m, ngõ ô tô giá 11 tỷ 700 triệu
- Ngõ ô tô tránh, 2 mặt tiền có thể kinh doanh
- Ngõ to như phố, ô tô tránh, kinh doanh sầm uất, tiện ích xung quanh đầy đủ, ngõ đang có dự án mở đưởng nối ra 279 Đội Cấn, view công viên trước mặt.

* Thiết kế :
T1: Phòng khách, bếp, vs, để xe.
T2,3,4: Mỗi tầng 2 phòng ngủ, vskk
T5: 1 phòng ngủ vskk, sân phơi
T6: Bể nước, trồng cây.

* Sổ đỏ vuông đẹp chính chủ
* Giá cả có thể thương lượng trực tiếp
Em Huy 0819860128
Xin cảm ơn"	False	False	True	False	đường Hoàng Hoa Thám	Hoàng Hoa Thám, Ba Đình, Hà Nội,	đường Hoàng Hoa Thám
Bán nhà Phố Khương Đình 31m x 5 tầng chỉ 3 tỷ 4	11.7	31	4.0	4.0	Khương Đình, Thanh Xuân	"Bán nhà phố Khương Đình: Diện tích: 31m, 4 tầng, Mặt tiền 5m. Giá nhỉnh 3 tỷ 4
- Vị trí: Nhà ngay gần Ngã Tư Sở, ba bước ra đường ô tô tránh
- Nhà mới xây 5 tầng KCBT chắc chắn:
+Tầng 1: Để xe, Phòng khách, Bếp, WC
+ Tầng 2-4: Mỗi tầng 1 ngủ, 1 WC, tổng 3 ngủ
+ Tầng 5: Phòng thờ, sân phơi
- Giá: 3.4 tỷ ( có thương lượng cho khách thiện trí )
- Chủ mua nhà tô đẹp hơn nên cần bán gấp
- Sổ đỏ chính chủ, sang tên ngay
- Liên hệ xem nhà trực tiếp: 0919293220 Miễn trung gian"	False	False	True	False	Phố Khương Đình	Khương Đình, Thanh Xuân	Phố Khương Đình
Nhà dân xây phố Định Công 41m x 4 tầng x 5 tỷ 7	3.4	40			Quận Hoàng Mai, Hà Nội	"Bán nhà phố Định Công: Diện tích: 41m, 4 tầng, Mặt tiền 5m. Giá nhỉnh 5 tỷ 7
- Vị trí: Nhà ngay gần KĐT Định Công, ba bước ra Vành Đai 2.5
- Nhà xây 4 tầng KCBT chắc chắn:
+Tầng 1: Để xe, Phòng khách, Bếp, WC
+ Tầng 2.3: Mỗi tầng 2 ngủ, 2 WC, tổng 4 ngủ
+ Tầng 4: Phòng thờ, sân phơi, gym
- Giá: 5.7 tỷ ( có thương lượng cho khách thiện trí )
- Chủ mua nhà tô đẹp hơn nên cần bán gấp
- Sổ đỏ chính chủ, sang tên ngay
- Liên hệ xem nhà trực tiếp: 0919293220 Miễn trung gian"	False	False	True	False	đường Định Công	Quận Hoàng Mai, Hà Nội	đường Định Công
Bán nhà Định Công Thượng 45mx4 Tầng x 4.3 tỷ ô tô đỗ cửa	5.7	44			Quận Hoàng Mai, Hà Nội	"+ Bán nhà Định Công Thượng, gần cầu lủ, Vũ Tông Phan, Bùi xương trạch,..
+ Vị trí đẹp, ô tô 5 tạ đỗ cửa, giao thông thuận tiện, dân trí cao, an cư đỉnh
+ Nhà 45m2, Mặt tiền 4m, thoáng trước, thoáng sau
+ Nhà mới xây 4 tầng, có 4 phòng ngủ, full nội thất hiện đại xịn xò, chỉ cần về ở.
+ Sổ đẹp, chính chủ, sang tên nhanh.
+ Liên hệ xem nhà ngay: 0919293220"	False	True	True	False	đinkle发ziong Thượng, Vũ Tông Phan, Bùi Xương Trạch	Quận Hoàng Mai, Hà Nội	đinkle发ziong Thượng, Vũ Tông Phan, Bùi Xương Trạch
bán nhà mặt phố Ba Đình, 85m, mặt tiền 11m, 3 mặt ngõ, vỉa hè, ôtô 2 chiều	4.3	85	1.0	1.0		"bán nhà mặt phố Ba Đình, 85m, mặt tiền 11m, 3 mặt ngõ, vỉa hè, ôtô 2 chiều
+ Vị trí: Khu vực Giang Văn Minh-Kim Mã-Đội Cấn
+ Hiện trạng: nhà cấp 4, mặt tiền 11m, 3 mặt ngõ, 4 mặt thoáng vĩnh viễn
+ Pháp lý : Sổ đỏ chính chủ
+ Giá : 36 tỷ ( có thương lượng )
Liên hệ xem nhà miễn phí và tư vấn : Trần Hải 0906098086"	False	False	True	True	đường Ba Đình, Phường Giang Văn Minh, Quận Ba Đình	đường Ba Đình, Phường Giang Văn Minh, Quận Ba Đình	đường Ba Đình, Phường Giang Văn Minh, Quận Ba Đình
biệt thự sân vườn Long Biên, 180m x 4tầng, mặt tiền 6.1m, phân lô ôtô tránh	36	180	5.0	6.0		"biệt thự sân vườn Long Biên, 180m x 4tầng, mặt tiền 6.1m, phân lô ôtô tránh
-Vị trí: khu vực Cổ Linh-Tư Đình, trước nhà ôtô tránh, cách Aeon Mall Long Biên 700m
-Thiết kế : 4 tầng, 5 ngủ khép kín, sân vườn thoáng mát, ô chờ thang máy
+Tầng 1 : gara ôtô, phòng khách rộng, bếp, sân sau trồng cây nuôi chim
+Tầng 2 - 3 : 5 phòng ngủ , WC khép kín
+Tầng 4 : tum, sân phơi, trồng rau
Pháp lý: Sổ đỏ phân lô
Giá : 17.2 tỷ ( có thương lượng )
Liên hệ xem nhà miễn phí và tư vấn : Trần Hải 0906098086"	True	False	True	True	Cổ Linh, Tư Đình, Long Biên	Cổ Linh, Tư Đình, Long Biên	Cổ Linh, Tư Đình, Long Biên
BÁN NHÀ BÌNH TÂN HẺM Ô TÔ LÙI 60M2, 3,1 TỶ TL 0948362610	17.2	60			Hương Lộ 2, Bình Trị Đông A, Bình Tân	"BÁN NHÀ BÌNH TÂN HẺM Ô TÔ LÙI 60M2, 3,1 TỶ TL 0948362610
+ Bình Trị Đông A, Bình Tân.
+ Vị trí gần chợ Mỹ Nga Khu dân cư đông đúc.
+ DT 59m2 (4x14.5) 1 trệt 1 lầu 2 PN, 2 WC, Hiện đang cho thêu 5tr/ Tháng.
+ Đường xe hơi lui vào nhà, sát hẻm xe tải.
+ Hàng xóm thân thiện, tiện ích bao quanh.
+ Sổ hồng pháp lý chuẩn, giao dịch nhanh gọn."	False	True	True	True	Bình Trị Đông A, Bình Tân, Gần chợ Mỹ Nga	Hương Lộ 2, Bình Trị Đông A, Bình Tân	Bình Trị Đông A, Bình Tân, Gần chợ Mỹ Nga
BÁN NHÀ HẺM XE HƠI ĐẬU CỬA ĐƯỜNG THỐNG NHẤT ,P16,GÒ VẤP	3.1	80		3.0	thong nhat.go vap	"????????????????????????????????????Chốt Ngay - Phường 16 - Gò Vấp -80m2(5x16) - Đương Trước Nhà 5m
- Nhà Mới Ở Ngay Chỉ 5.2 Tỷ.???????????? ????????????

Đường số 1 ,Thống Nhất cũ ) 80 M2 , 2 tầng , ngang 5 dài 16 Phường 16 Gò Vấp

. Mô tả: + Kết Cấu 1 trệt 1 lửng BTCT kiên cố. + 2PN Lớn, 2WC, 1 Phòng Thờ, Có 1PN dưới trệt tiện cho người lớn tuổi. + DT 80m2(5x16) vuông, không lộ giới không quy hoạch. + Hẻm 1 trục trước nhà 5m gần mặt tiền đường nhựa"	False	False	True	False	Đường Thống Nhất, Phường 16, Quận Gò Vấp	thong nhat.go vap	Đường Thống Nhất, Phường 16, Quận Gò Vấp
BÁN NHÀ HẺM XE HƠI ĐẬU CỬA ĐƯỜNG THỐNG NHẤT ,P16,GÒ VẤP	5.2	80		3.0	thong nhat.go vap	"????????????????????????????????????Chốt Ngay - Phường 16 - Gò Vấp -80m2(5x16) - Đương Trước Nhà 5m
- Nhà Mới Ở Ngay Chỉ 5.2 Tỷ.???????????? ????????????

Đường số 1 ,Thống Nhất cũ ) 80 M2 , 2 tầng , ngang 5 dài 16 Phường 16 Gò Vấp

. Mô tả: + Kết Cấu 1 trệt 1 lửng BTCT kiên cố. + 2PN Lớn, 2WC, 1 Phòng Thờ, Có 1PN dưới trệt tiện cho người lớn tuổi. + DT 80m2(5x16) vuông, không lộ giới không quy hoạch. + Hẻm 1 trục trước nhà 5m gần mặt tiền đường nhựa"	False	False	True	False	đường Thống Nhất, Phường 16, Quận Gò Vấp	thong nhat.go vap	đường Thống Nhất, Phường 16, Quận Gò Vấp
HXH 1 sẹc Đường số 3 Phường 9 Quận Gò Vấp 42m2, 3 tầng chỉ 4.5 tỷ	5.2	42	2.0	2.0	Đường Số 3	"MS 29923
* Vị trí: gần UB phường 9. Đường Số 3 thông Nguyễn Văn Khối, Pham Văn Chiêu, cắt ngang đường Số 9 thông ra Lê Văn Thọ.
* Diện tích 42m2, 3 tầng, gồm 1 trệt 2 lầu với 2 phòng ngủ, 2 WC, sân thượng. Nhà thoáng mát. Đường trước nhà 4m.
* Hẻm an ninh, yên tĩnh, thẳng 1 trục.
* Sổ hồng hoàn công đủ, công nhận đủ."	False	False	True	False	Đường Số 3, Phường 9, Quận Gò Vấp	Đường Số 3	Đường Số 3, Phường 9, Quận Gò Vấp
Bán nhà Xuân Đỉnh. 4.3 Tỷ. ô tô 4 chỗ đỗ cổng. Ngõ thông.	4.5	39			Xuân Đỉnh. Bắc Từ Liêm. Hà Nội	"Chính Chủ Bán Nhà Ngõ 277 Xuân Đỉnh
Vài bước ra phố Xuân Đỉnh, Thông Ngoại Giao Đoàn ????
????39 mx 5 tầng . Có ô chờ thang máy + giếng trời rất thoáng
Tầng 1 : phòng khách+ Bếp+ sân để xe
Tầng 2: phòng ngủ Master hoặc phòng làm việc.
Tầng 3: Phòng ngủ + ban công+ wc
Tầng 4: Phòng ngủ+ ban công+ wc
Tầng 5 : Phòng giặt+ phòng thờ+ sân phơi
Giá: 4,3 tỷ????Sổ đỏ nở hậu.
Nhà tự xây,rất chắc chắn,ngõ nông ô tô 4 chỗ đỗ cửa
Liên hệ: 0357 887 450"	False	False	True	False	Ngõ 277 Xuân Đỉnh, Quận ??	Xuân Đỉnh. Bắc Từ Liêm. Hà Nội	Ngõ 277 Xuân Đỉnh, Quận ??
3.2 Tỷ, nhà 4 tầng Thụy Khuê. ô tô đỗ cửa. Kinh doanh	4.3	30			Thụy Khuê, Ba Đình, Hà Nội	"3.2 Tỷ ???? Có ngay 30m nhà 3 tầng phố THỤY KHUÊ. TÂY HỒ. Lô góc. Ngõ thông. Kinh doanh.

- 15m ra MP THỤY KHUÊ
- Lô góc ngõ thông kinh doanh
- Sổ vuông đẹp như tờ A4

Lh: 03457887450"	False	False	True	False	phố Thụy Khuê, Tây Hồ	Thụy Khuê, Ba Đình, Hà Nội	phố Thụy Khuê, Tây Hồ
BÁN NHÀ HXH LẠC LONG QUÂN, TÂN BÌNH - 55M - 4 TẦNG 4PN - GẦN MẶT TIỀN - CHỈ NHỈNH 4 TỶ	3.2	55	4.0	3.0	Thành phố Hồ Chí Minh	"Mô tả:
???? Kết cấu: 1 trệt 2 lầu sân thượng, 4PN, phòng thờ, 3WC, ban công, giếng trời.
???? Diện tích: 55m2 ( 4.2x13 ) sổ vuông hoàn công đủ.
???? Hẻm xe hơi trước nhà, sạch sẽ, rộng rãi.
???? Khu phân lô cực kỳ an ninh, tiện kinh doanh online, ngay ngã tư Hồng Lạc và Lạc Long Quân, gần chợ Tân Bình, Bệnh Viện Thống Nhất, trường học các cấp, qua Q10 5p.
???? Sổ không lộ giới, hoàn công đủ, pháp lý chuẩn, công chứng trong ngày.
=================================
???? Hãy gọi em xem nhà ngay: 0354 299 320"	False	True	True	False	Lạc Long Quân, Phường Tân Bình	Thành phố Hồ Chí Minh	Lạc Long Quân, Phường Tân Bình
HIẾM - ĐÚNG 2 BƯỚC RA NGAY MẶT PHỐ VĂN CAO - LIÊN HỆ NGAY KẺO BỎ LỠ BỞI GIÁ QUÁ TỐT	4.8				PHỐ VĂN CAO	"???? Diện tích tận 50m2 - Vị trí cực đẹp, cực hiếm, không có căn thứ 2 với giá như này
???? Nhà đẹp trung tâm phố, xung quanh đầy tiện ích, vài phút ra ngay chợ, bệnh viện 354, Lotte, Hồ Tây, trường học, giải trí ăn uống,..
???? Giao thông thuận tiện, ô tô đỗ ngay gần, an sinh cực đỉnh, hàng xóm văn minh, thân thiện,..

Giá chào: Nhỉnh 8T (chủ rất thiện chí bán - có TL)
Sổ đỏ vuông như tờ A4 , sẵn sàng giao dịch

☎️ LH xem nhà: 09137 39716 (Em Tú Linh)"	False	False	True	False	Văn Cao, ...	PHỐ VĂN CAO	Văn Cao, ...
ĐÀO TẤN - NGÕ THÔNG/KINH DOANH SẦM UẤT - DIỆN TÍCH RỘNG - LIÊN HỆ NGAY KẺO BỎ LỠ BỞI GIÁ QUÁ TỐT	2	53			ĐÀO TẤN	"Diện tích: 53m2 - 4 tầng
Mặt tiền: 4.2m

???? Vị trí cực đẹp, cực hiếm, không có căn thứ 2 với giá như này
???? Nhà cực đẹp và tốt cho gia đình; trung tâm phố, tiện ích vô vàn k thiếu, vài phút ra ngay chợ, Lotte, công viên thủ lệ không khí trong lành, bệnh viện 354, Lotte, trường học, giải trí ăn uống,..
???? Giao thông thuận tiện gần ngã 3, an sinh cực đỉnh, hàng xóm thân thiện,..

Giá chào: 7T (chủ rất thiện chí bán - có TL)
Sổ đỏ chính chủ, sẵn sàng sang tên ngay.

☎️ LH xem nhà: 09137 39716 (Em Tú Linh)"	False	False	True	True	Ngõ Thông, ...	ĐÀO TẤN	Ngõ Thông, ...
ĐÀO TẤN - NGÕ THÔNG/KINH DOANH SẦM UẤT - DIỆN TÍCH RỘNG - LIÊN HỆ NGAY KẺO BỎ LỠ BỞI GIÁ QUÁ TỐT	7	53			ĐÀO TẤN	"Diện tích: 53m2 - 4 tầng
Mặt tiền: 4.2m

???? Vị trí cực đẹp, cực hiếm, không có căn thứ 2 với giá như này
???? Nhà cực đẹp và tốt cho gia đình; trung tâm phố, tiện ích vô vàn k thiếu, vài phút ra ngay chợ, Lotte, công viên thủ lệ không khí trong lành, bệnh viện 354, Lotte, trường học, giải trí ăn uống,..
???? Giao thông thuận tiện gần ngã 3, an sinh cực đỉnh, hàng xóm thân thiện,..

Giá chào: 7T (chủ rất thiện chí bán - có TL)
Sổ đỏ chính chủ, sẵn sàng sang tên ngay.

☎️ LH xem nhà: 09137 39716 (Em Tú Linh)"	False	False	True	False	Ngõ Thông, Đà Tấn,....	ĐÀO TẤN	Ngõ Thông, Đà Tấn,....
3 BƯỚC RA PHỐ ĐỘI CẤN - Ô TÔ TRÁNH - NGÕ RỘNG NÔNG THOÁNG	7	67			Phường Đội Cấn, Quận Ba Đình, Hà Nội	"Diện tích: 67m2
Mặt tiền: 5.4m

????Nhà nằm trên con phố giá trị nhất nhì quận Ba Đình, cực hiếm, trong tầm giá không có căn nào vị trí đẹp hơn - khách mua chỉ việc xách vali về ở ngay không phải sửa chữa gì.
???? Nhà cực đẹp ô tô đỗ trước cửa thoải mái; trung tâm phố, tiện ích vô vàn k thiếu, vài phút ra ngay chợ, Lăng Bác, Lotte, bệnh viện 354, trường học, giải trí ăn uống,..
???? Giao thông thuận tiện, an sinh cực đỉnh, hàng xóm thân thiện,..


Giá chào: 9T (chủ rất thiện chí bán - có TL)
Sổ đỏ chính chủ, sẵn sàng sang tên ngay.

☎️ LH xem nhà: 09137 39716 (Em Tú Linh)"	True	False	True	False	Ô tô tráng,NotBlank	Phường Đội Cấn, Quận Ba Đình, Hà Nội	Ô tô tráng,NotBlank
TRUNG TÂM THỦ ĐÔ BA ĐÌNH CỰC HIẾM - NGÕ RỘNG NÔNG THOÁNG - LIÊN HỆ NGAY KẺO BỎ LỠ BỞI GIÁ QUÁ TỐT	9	40			Phường Đội Cấn, Quận Ba Đình, Hà Nội	"Diện tích: 40m2 - 5 tầng
Mặt tiền: 3.4m

????Nhà nằm trên con phố giá trị nhất nhì quận Ba Đình, cực hiếm, trong tầm giá không có căn nào vị trí đẹp hơn - khách mua chỉ việc xách vali về ở ngay không phải sửa chữa gì.
???? Nhà cực đẹp ô tô đỗ thoải mái cho gia đình; trung tâm phố, tiện ích vô vàn k thiếu, vài phút ra ngay chợ, Lăng Bác, Lotte, bệnh viện 354, Lotte, trường học, giải trí ăn uống,..
???? Giao thông thuận tiện, an sinh cực đỉnh, hàng xóm thân thiện,..

Giá chào: 8.5T (chủ rất thiện chí bán - có TL)
Sổ đỏ chính chủ, sẵn sàng sang tên ngay.

☎️ LH xem nhà: 09137 39716 (Em Tú Linh)"	False	False	True	False	 Ngõ Rộng Nông Thọ, Quận Ba Đình	Phường Đội Cấn, Quận Ba Đình, Hà Nội	 Ngõ Rộng Nông Thọ, Quận Ba Đình
[ĐỘI CẤN] LÀM ĂN PHÁT ĐẠT CẦN SANG TÊN NHÀ CỰC HIẾM- NGÕ RỘNG NÔNG THOÁNG - SẴN SÀNG THƯƠNG LƯỢNG SAN SẺ LỘC	8.5	72			Phường Đội Cấn, Quận Ba Đình, Hà Nội	"Mặt tiền: 6.6m
Giá chào: 9.8T (rất thiện chí bán - có TL)

????Nhà nằm trên con phố giá trị nhất nhì quận Ba Đình, cực hiếm, trong tầm giá không có căn nào vị trí đẹp & lộc lá hơn.
???? Nhà cực đẹp; xe máy tránh thoải mái, trung tâm phố, tiện ích vô vàn k thiếu, vài phút ra ngay chợ, Lotte, bệnh viện 354, trường học, giải trí ăn uống,..
???? Giao thông thuận tiện, an sinh cực đỉnh, hàng xóm thân thiện,..
Sổ đỏ chính chủ, sẵn sàng sang tên ngay - LIÊN HỆ NGAY KẺO BỎ LỠ BỞI GIÁ QUÁ TỐT
☎️ LH xem nhà: 09137 39716 (Em Tú Linh)"	False	False	True	False	Ngõ Rộng Nông Thoàng	Phường Đội Cấn, Quận Ba Đình, Hà Nội	Ngõ Rộng Nông Thoàng
Bán nhà Phạm Văn Chiêu P14 Gò Vấp, HXH 1 sẹc, 42m2, 2 tầng chỉ 2.8 tỷ	9.8	42	2.0	2.0	Phạm Văn Chiêu	"MS 30023
• Vị trí : cách mặt tiền đường chính 50m.
* Diện tích 42m2, 4m x 10.5m, 2 tầng, phòng khách, bếp, 2 phòng ngủ, 2WC.
* Để ở, kinh doanh đều tiện.
* Hẻm thoáng mát, an ninh, yên tĩnh.
• Hình sổ vuông vức."	False	False	True	False	Phạm Văn Chiêu, Phường 14, Quận Gò Vấp	Phạm Văn Chiêu	Phạm Văn Chiêu, Phường 14, Quận Gò Vấp
LÔ GÓC 2 MẶT THOÁNG - NỞ HẬU - NGÕ XE MÁY TRÁNH NHAU THOẢI MÁI NGAY TRUNG T M BA ĐÌNH	2.8	17			Phường Đội Cấn, Quận Ba Đình, Hà Nội	"Diện tích: 17.4m2 - 3 tầng
Mặt tiền: 4m
Giá chào: 2.5T (rất thiện chí bán - có TL)

????Nhà nằm trên con phố giá trị nhất nhì quận Ba Đình, cực hiếm, trong tầm giá không có căn nào vị trí tốt & đẹp hơn
???? Nhà đẹp, trung tâm phố gần Lăng Bác cực an ninh, tiện ích vô vàn k thiếu, vài phút ra ngay chợ, Lotte, bệnh viện 354, trường học, giải trí ăn uống,..
???? Giao thông thuận tiện, an sinh cực đỉnh, hàng xóm thân thiện,..
Sổ đỏ chính chủ, sẵn sàng sang tên ngay - LIÊN HỆ NGAY KẺO BỎ LỠ BỞI GIÁ QUÁ TỐT

☎️ LH xem nhà: 09137 39716 (Em Tú Linh)"	False	False	True	False	.route 2, Ba Đình	Phường Đội Cấn, Quận Ba Đình, Hà Nội	.route 2, Ba Đình
CẦN BÁN GẤP! HIẾM - HÀNG XÓM LĂNG BÁC - SẴN SÀNG THƯƠNG LƯỢNG	2.5	40			NGỌC HÀ - HÀNG XÓM LĂNG BÁC	"Diện tích: 40m2 (T2) - 4 tầng
Mặt tiền: 4.3M
Giá chào: 4.5T (rất thiện chí bán - có TL)

????Nhà nằm trên con phố giá trị nhất nhì quận Ba Đình, cực hiếm, trong tầm giá không có căn nào vị trí tốt & đẹp hơn. Ngõ tránh xe máy thoải mái
???? Nhà đẹp, phía trước có sân. Ngay trung tâm phố gần Lăng Bác cực an ninh, tiện ích vô vàn k thiếu, vài phút ra ngay chợ, công viên Bách Thảo trong lành, bệnh viện Xanh- Pôn, trường học, giải trí ăn uống,..
???? Giao thông thuận tiện, an sinh cực đỉnh, hàng xóm thân thiện,..

Sổ đỏ chính chủ, sẵn sàng sang tên ngay - LIÊN HỆ NGAY KẺO BỎ LỠ BỞI GIÁ QUÁ TỐT

☎️ LH xem nhà: 09137 39716 (Em Tú Linh)"	False	False	True	False	Con phố giá trị nhất nhì quận Ba Đình, Ngõ tránh xe máy	NGỌC HÀ - HÀNG XÓM LĂNG BÁC	Con phố giá trị nhất nhì quận Ba Đình, Ngõ tránh xe máy
