	Address1	Latitude	Longitude
1621	Quận Hà Đông, Hà Nội	20955835.0	1057563658.0
1622	Tôn Đức Thắng, Đống Đa	210248712.0	1058328825.0
1623	Đỗ Thúc Tịnh, Phường 12, Quận Gò Vấp	108408627.0	1066430643.0
1624	Phú Quốc	10289879.0	10398402.0
1625	An Thượng 17	160497353.0	1082412084.0
1626	Ngõ Văn Hương, Tôn Đức Thắng, Đống Đa	210248712.0	1058328825.0
1627	Xuân La - Tây Hồ	210596756.0	1058040796.0
1628	Phố Đại La, Quận Hai Bà Trưng	209967983.0	1058459272.0
1629	Đội Cấn, Đội Cấn, Ba Đình, Hà Nội	210378985.0	1058080111.0
1630	Thành phố Hồ Chí Minh	108230989.0	1066296638.0
1631	Thành phố Hồ Chí Minh	108230989.0	1066296638.0
1632	Phan Chu Trinh, TTTP, Huế	164559634.0	1075895414.0
1633	Phan Chu Trinh, TTTP, Huế	164559634.0	1075895414.0
1634	KDC Phú Gia 2, Phường Trảng Dài, Biên Hòa, Đồng Nai	109859925.0	1068691758.0
1635	Thái Thịnh - Đống Đa	210104261.0	1058184682.0
1636	 ĐỊNH CÔNG, QUẬN HOÀNG MAI	209831371.0	1058319653.0
1637	Kênh Tân Hóa, giáp Quận 6, Quận 11	10766481.0	1066359011.0
1638	Kênh Tân Hóa, cạnh cv xanh	107697214.0	1066356313.0
1639	Thuỵ Khuê	21046133.0	1058246266.0
1640	Lê Trọng Tấn, hàng xóm Park Cty	209818482.0	105742568.0
1641	La Khê, Hà Đông	209724114.0	1057615252.0
1642	La Khê, Hà Đông	209724114.0	1057615252.0
1643	Dương Nội, Hà Đông	20979868.0	1057439194.0
1644	Vân Canh - Hoài Đức - Hà Nội	210279052.0	1057263152.0
1645	Đường Huỳnh Văn Lũy, Xã Phú Chánh, Thị xã Tân Uyên, Bình Dương	110770888.0	1066986584.0
1646	ngõ phố Tôn Đức Thắng, Đống Đa	210248712.0	1058328825.0
1647	số 15 bình hưng hòa	108026884.0	1066026064.0
1648	Lan Viên 2, Đặng Xá, Gia Lâm, Hà Nội	21018295.0	1059533281.0
1649	KĐT Đặng Xá	210134684.0	1059492764.0
1650	Trần Bình Trọng, Phường 1, Quận Gò Vấp	108131643.0	1066875503.0
1651	đường D4 Võ Thị Sáu, Phường Thống Nhất	109469111.0	1068272499.0
1652	võ văn ngân linh chiểu thủ đức	108507175.0	1067644224.0
1653	Đường số 10 Linh trung thủ đức	108586724.0	1067722225.0
1654	đường 18 linh chiểu thủ đức	108249741.0	1067192352.0
1655	số 2 ngõ Yên Hòa, Cầu Giấy	210226691.0	1057935241.0
1656	Phố Nhân Hòa, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội	21002125.0	1058089493.0
1657	hẻm Phan Đình Phùng, Phường 2, Quận Phú Nhuận	10794454.0	106683644.0
1658	Xô Viết Nghệ Tỉnh	192342489.0	1049200365.0
1659	đường Trương Quốc Dung, Phường 10, Quận Phú Nhuận	10796578.0	1066725669.0
1660	Sơn Kỳ, Tân Phú	108060467.0	106615868.0
1661	Nguyễn Thiện Thuật, P.24, Bình Thạnh	108054965.0	1066991847.0
1662	đường Nguyễn Thị Tươi, Phường Tân Bình, Dĩ An	109506997.0	1067535228.0
1663	Thành phố Hồ Chí Minh	108230989.0	1066296638.0
1664	Thành phố Hồ Chí Minh	108230989.0	1066296638.0
1665	2 mặt phố Hoàn Kiếm	210322132.0	1058531777.0
1666	313 quốc lộ 13 phường hiệp bình phước thủ đức	108383486.0	1067137316.0
1667	đƯỜNG Trần Văn Kiểu, Phường Bình Phú, Quận 6	107394133.0	1066275584.0
1668	 Đường 18m, Quận 6	107480929.0	1066352362.0
1669	Thành phố Hồ Chí Minh	108230989.0	1066296638.0
1670	Phước Thiện, gần Vinhome	10760068.0	1069299579.0
1671	Phước Thiện, gần Vinhome	10760068.0	1069299579.0
1672	An Dương Vương, Kinh Dương Vương, Võ Văn Kiệt, Aeon Bình Tân	107358416.0	1066214714.0
1673	Kha Vạn Cân, Hiệp Bình Chánh, Thủ Đức	108315251.0	1067250541.0
1674	Xuân La, Tây Hồ	210596756.0	1058040796.0
1675	Thanh Bình Mỗ Lao	209823818.0	1057780339.0
1676	Võ Nguyên Giáp, ???		
1677	Văn La, Hà Đông, Hà Nội	209579999.0	1057631668.0
1678	Nguyễn Khuyến Văn Quán Hà Đông	209753273.0	1057893861.0
1679	Đường An Hải 14, An Hải Bắc, Sơn Trà, Đà Nẵng	160857919.0	1082350551.0
1680	Đường Hoàng Diệu, Hải Châu, Đà Nẵng	160578068.0	1082170919.0
1681	hẻm 445 đường Tân Hòa Đông, Phường Bình Trị Đông, Quận Bình Tân	107658195.0	1066158934.0
1682	phố Hoàng Cầu	210164782.0	1058227056.0
1683	đường ô tô, Phường Tân Vạn	109117711.0	1068272458.0
1684	Lê Đức Thọ, Phường 6, Gò Vấp	108374106.0	1066806374.0
1685	Lê Đức Thọ, Phường 17, Quận Gò Vấp	108415165.0	1066772486.0
1686	Long Biên	210186765.0	105884813.0
1687	Biên Hòa	109574128.0	1068426871.0
1688	Lê Đình Thám Tây Thạnh Tân Phú	107971196.0	1066230961.0
1689	Xã Cửa Dương, Phú Quốc, Kiên Giang	10289879.0	10398402.0
1690	số Thái Thịnh, Quận Đống Đa	210180725.0	1058299495.0
1691	Phan Xích Long, Phan Đăng Lưu, Lê Văn Duyệt, Trường Sa, Phú Nhuận	107971068.0	1066904728.0
1692	Nguyễn Xiển , Long Thạnh Mỹ, Tp. Thủ Đức	108356279.0	1068300166.0
1693	Nguyễn Lương Bằng, Đống Đa	210161795.0	1058286026.0
1694	88, Phan Huy Ích, Phường 15, Quận Tân Bình.	10828287.0	1066319274.0
1695	Đường Số 18, Phường Linh Đông, Quận Thủ Đức, TP HCM	108515428.0	1067490546.0
1696	Tên Lửa, An Lạc A, Bình Tân	107431486.0	1066135554.0
1697	Thành phố Hồ Chí Minh	108230989.0	1066296638.0
1698	Thanh Bình, Mỗ Lao, Hà Đông, Hà Nội	209823818.0	1057780339.0
1699	Kinh Dương Vương, An Lạc, Bình Tân	10735655.0	1066134272.0
1700	đường Thích Quảng Đức, Phường 4, Quận Phú Nhuận	108060643.0	1066813234.0
1701	đường Thích Quảng Đức, Phường 4, Quận Phú Nhuận	108060643.0	1066813234.0
1702	Biên Hòa	109574128.0	1068426871.0
1703	Thành phố Hồ Chí Minh	108230989.0	1066296638.0
1704	Cát Cụt, Lê Chân, Hải Phòng	208528751.0	1066765963.0
1705	Số 16, Gò Xoài, Bình Trị Đông, Quận Bình Tân, Thành phố Hồ Chí Minh	10777449.0	106602713.0
1706	đường Trương Phước Phan, Phường Bình Trị Đông, Quận Bình Tân	107667203.0	1066133357.0
1707	Phố thông Phố Lớn, Quận Hà Đông	20955835.0	1057563658.0
1708	hẻm xe hơi thông đường Mã Lò, Phường Bình Trị Đông, Quận Bình Tân, TP. Hồ Chí Minh	107728591.0	1066018083.0
1709	đường Hương Lộ 2, Phường Bình Trị Đông, Quận Bình Tân, Thành phố Hồ Chí Minh	107699131.0	1066119636.0
1710	P. Quang Vinh, ngay ngã 3 Thành		
1711	đường Hương Lộ 2, Phường Bình Trị Đông, Quận Bình Tân, Thành phố Hồ Chí Minh	107699131.0	1066119636.0
1712	Đường Số 22, Phường Linh Đông, Quận Thủ Đức, TP HCM	108494678.0	1067435583.0
1713	đường 188 Lê Đình Cẩn, Phường Linh Trung, Quận Bình Tân	107595835.0	1065982538.0
1714	Thành phố Hồ Chí Minh	108230989.0	1066296638.0
1715	Nguyễn Văn Cừ, Long Biên	210464835.0	1058773208.0
1716	Hoàng Văn Thụ, Phường 8, Quận Phú Nhuận	107996351.0	1066737125.0
1717	duit number 2, Thao Dien, Quan 2	108019001.0	1067383426.0
1718	NguyễnDu, Phường 7, Quận Gò Vấp	108271084.0	1066861979.0
1719	phố Chính Kinh, phường Nhân Chính, Quận Thanh Xuân	209995544.0	1058113326.0
1720	Tăng Nhơn Phú	108409534.0	10679719.0
1721	Đình Phong Phú, Tăng Nhơn Phú B, Q.9	108369642.0	1067814925.0
1722	đường số, KDC Lê Thành, Quận 8, TP. Hồ Chí Minh	107197683.0	1066183223.0
1723	Đường Kênh Tân Hóa, Quận 6	107588676.0	1066343553.0
1724	Huỳnh Tấn Phát, Hoà Cường Nam, Hải Châu, Đà Nẵng.	160353664.0	1082143291.0
1725	Phường Tân Tạo A, Quận Bình Tân, TP. HCM	107360575.0	1065906249.0
1726	Thành phố Hồ Chí Minh	108230989.0	1066296638.0
1727	Cổ Linh	225512095.0	1056200598.0
1728	Tân Triều, Thanh Trì, Hà Nội	209712048.0	1058010533.0
1729	Hoàng Bật Đạt Tỷ Phường 15 Quận Tân Bình	108244441.0	1066351758.0
1730	Nguyễn Đình Chiểu		
1731	Lê Văn Sỹ P4 Q3	107927597.0	1066703291.0
1732	Thành phố Hồ Chí Minh	108230989.0	1066296638.0
1733	ðường Điện Biên Phủ, Phường 15, Quận Bình Thạnh	107978161.0	1067049832.0
1734	Bùi Quang Là, Phường P14, Quận Gò Vấp	108351606.0	1066394244.0
1735	Thành phố Hồ Chí Minh	108230989.0	1066296638.0
1736	Đường Hóa Sơn 10.	160334433.0	1082302763.0
1737	Lê Văn Lương, Phường Tân Phong, Quận 7	107300587.0	1067003372.0
1738	Thành phố Hồ Chí Minh	108230989.0	1066296638.0
1739	Hà Đông, Phan Đình Giót	209686922.0	1057611004.0
1740	Thị Xã Sapa	223363608.0	1038437852.0
1741	Cách Mạng tháng 8, Phường 15, Quận 10	107851151.0	1066679902.0
1742	Cách Mạng tháng 8, Phường 15, Quận 10	107851151.0	1066679902.0
1743	Lê Văn Sỹ, P11, Phú Nhuận	107914703.0	1066720667.0
1744	khu Vip Lê Văn Sỹ, Phường 11, Quận Phú Nhuận	107914703.0	1066720667.0
1745	ngõ 76/32, An Dương	210509388.0	1058428491.0
1746	KQH Lam Sơn, Phường 6, Đà Lạt	119526576.0	1084297988.0
1747	Phan Chu Trinh, Phường Vĩnh	186746546.0	1056696523.0
1748	 Ngõ 2, Kiệt 44, Lê Ngô Cát, Thanh Hải	140502185.0	1091701666.0
1749	Long Biên	210186765.0	105884813.0
1750	số 33, Hoàng Quốc Việt, Cầu Giấy	21047406.0	105797904.0
1751	Lê Đình-CN, Bình Tân	107652581.0	1066038535.0
1752	Giáp Quận 6, Bình Tân	107652581.0	1066038535.0
1753	Cái Nai, Hưng Thạnh, Cái Răng, TPCT	99999013.0	1057657824.0
1754	ngocj thuyj long biên	210588582.0	1058583873.0
1755	Ngọc Thụy, Long Biên	210588582.0	1058583873.0
1756	lê trọng tấn		
1757	lê trọng tấn		
1758	Thành phố Hồ Chí Minh	108230989.0	1066296638.0
1759	Thị Nghè, Phường 17, Quận Bình Thạnh	107927036.0	1067087064.0
1760	Phường Bửu Long	109586438.0	1068053993.0
1761	Bùi Văn Hoà, Phường Long Bình	109195379.0	1068831366.0
1762	đường ĐT743, Phường Bình Chuẩn, thành phố Thuận An	109839171.0	1067226453.0
1763	đường Nguyễn Viết Xuân, phường Không, quận Lê Trọng Tấn	210378383.0	1057439194.0
1764	Đường Hoàng Diệu, p10, Phú Nhuận	107959019.0	106671056.0
1765	Nguyễn Trãi, Vũ Trọng Phụng, phường Thanh Xuân Trung, Quận Thanh Xuân, Hà Nội	209965819.0	1058103547.0
1766	Xô Viết Nghệ Tỉnh	192342489.0	1049200365.0
1767	ngõ thông sang chùa Láng	210235819.0	1058051698.0
1768	đường Nguyễn Văn Trỗi, Phường 11, Quận Phú Nhuận	107955541.0	1066755032.0
1769	Bùi Quang Là, Gò Vấp	108351606.0	1066394244.0
1770	Bùi Quang Là, Gò Vấp	108351606.0	1066394244.0
1771	Khu đô thị Vsip Từ Sơn, Bắc Ninh	210785932.0	1059684556.0
1772	Nguyễn Đức Cảnh, Lê Chân, Hải Phòng	208503454.0	1066659534.0
1773	Kha Vạn Cân		
1774	đường số 36 hiệp bình chánh thủ đức	108414688.0	106733139.0
1775	đường số 11 phường trường thọ thủ đức	108404825.0	1067538624.0
1776	Hà Nội	210277644.0	1058341598.0
1777	Hà Nội	210277644.0	1058341598.0
1778	Hà Nội	210277644.0	1058341598.0
1779	Lê Quang Định		
1780	Phố hái, Sapa	223363608.0	1038437852.0
1781	Đường Tân Hòa Đông, Quận 6	10759585.0	1066284508.0
1782	Thành phố Hồ Chí Minh	108230989.0	1066296638.0
1783	Long Biên	210186765.0	105884813.0
1784	An Dương Vương , phường 2, Đà Lạt	119526152.0	1084356695.0
1785	Đường 475 Phước Long B Quận 9 Cũ,	108189144.0	1067753194.0
1786	Thành phố Hồ Chí Minh	108230989.0	1066296638.0
1787	Đường Đặng Văn Bi, Phường Bình Thọ, Quận Thủ Đức, TP HCM	108439717.0	106762358.0
1788	Đường Phan Tứ, Mỹ An, Ngũ Hành Sơn, Đà Nẵng	160460486.0	1082444253.0
1789	Phùng Tá Chu, Quận 6	107480929.0	1066352362.0
1790	Phố Quan Nhân	210034012.0	1058110263.0
1791	Võ Văn Kiệt, Aeon Bình Tân	107427497.0	1066119309.0
1792	Thành phố Hồ Chí Minh	108230989.0	1066296638.0
1793	Thành phố Hồ Chí Minh	108230989.0	1066296638.0
1794	Chùa Láng, Đống Đa	210235928.0	1058053684.0
1795	Vườn Lài, Quận Tân Bình	108014659.0	1066525974.0
1796	Nguyễn Văn Cừ, Long Biên	210464835.0	1058773208.0
1797	Đường DA2 ,Tổ 12 ,Khu Phố 4 ,Phường Thới Hòa ,Bến Cát ,Bình Dương	111324711.0	1066087061.0
1798	Hồng Tiến-Bồ Đề	21039005.0	1058756334.0
1799	Thành phố Hồ Chí Minh	108230989.0	1066296638.0
1800	Thành phố Hồ Chí Minh	108230989.0	1066296638.0
1801	 Ngay Bv ÂU CƠ, Phường Tân Biên	109627796.0	1068871951.0
1802	Lê Văn Sỹ, Phường Phú Nhuận	107299898.0	1067426687.0
1803	Phường8, Nguyễn Thị Huỳnh	107962247.0	1066753725.0
1804	nguyên sinh cung, Lầm Hoằng	164790393.0	1075958265.0
1805	Lê Ngô Cát, đường Thanh Hải	16436309.0	1075724058.0
1806	nguyễn Cửu Vân, Phường 17, Quận Bình Thạnh	107958474.0	1067068493.0
1807	kiệt Nguyễn Sinh Cung, Lầm Hoằng	164790393.0	1075958265.0
1808	Phố, Quận Hai Bà Trưng	210090571.0	1058607507.0
1809	Phố kinh doanh, trung tâm Hai Bà Trưng		
1810	Trang Quan, An Đồng, An Dương, Hải Phòng	208508856.0	1066540156.0
1811	đường Nguyễn Văn Cừ	107593479.0	1066840928.0
1812	quận 10	107745965.0	1066679542.0
1813	Hẻm Quang Trung, Phường 14, Quận Gò Vấp	108421654.0	1066433752.0
1814	Nguyễn Thái Sơn, Lê Quang Định, Phường 4, Quận Gò Vấp	108179224.0	1066892094.0
1815	Hai Bà Trưng		
1816	Đường 339 Phước Long B Quận 9	10823796.0	1067753041.0
1817	Thành phố Hồ Chí Minh	108230989.0	1066296638.0
1818	Huỳnh Tấn Phát		
1819	Hồ Đền Lừ, Hoàng Văn Thụ	209849274.0	1058550843.0
1820	Lý Thánh Tông, Phường Tân Thới Hoà, Quận Tân Phú	107668763.0	1066274134.0
1821	Thành phố Hồ Chí Minh	108230989.0	1066296638.0
1822	Phố Nguyễn Ngọc Vũ, Quận Cầu Giấy	210115524.0	1058087333.0
1823	Đỗ Xuân Hợp, Phước Long B, Tp. Thủ Đức , HCM	108150123.0	1067748598.0
1824	Tư Đình, Long Biên, Hà Nội	210265735.0	1058855471.0
1825	Nguyễn Văn Cừ		
1826	Lê Duy Nhuận, phường 12, quận Tân Bình	107971716.0	1066483109.0
1827	Lương Thế Vinh		
1828	Nguyễn Tư Giản Phường 12 Gò Vấp	108326748.0	1066385553.0
1829	đường Bạch Đằng, Phường 15, Quận Bình Thạnh	108032549.0	1067047781.0
1830	Trường Chinh, P.14, Tân Bình	107992523.0	1066414665.0
1831	Hạ Đình, Thanh Xuân	209866719.0	1058099499.0
1832	La Thành		
1833	Nguyễn Tư Giản, phường 12, quận Gò Vấp, Tp HCM	108326748.0	1066385553.0
1834	đường Phan Đăng Lưu, Phường 1, Quận Phú Nhuận	108002045.0	1066813247.0
1835	an hòa, biên hòa	108831245.0	1068709404.0
1836	đường Tô Vĩnh Diện, Quận Thanh Xuân	209996942.0	1058209239.0
1837	Đường số 9 linh tây thủ đức	108602356.0	1067568433.0
1838	Hoàng Quốc Việt		
1839	Yết Kiêu Hà Đông	2097458.0	1057769317.0
1840	Hương Lộ 3, Bình Hưng Hòa, Bình Tân	107987166.0	1066125495.0
1841	Hùng Vương, Hồng Bàng, Hải Phòng	208758973.0	1066379724.0
1842	Hùng Vương, Hồng Bàng, Hải Phòng	208758973.0	1066379724.0
1843	đường Số 8 Lê Văn Quới, Phường Bình Trị Đông, Quận Bình Tân, TP. Hồ Chí Minh	107755629.0	1066152904.0
1844	Đường Số 18, Phường Linh Trung, Quận Thủ Đức, TP HCM	108637527.0	1067911698.0
1845	Thành phố Hồ Chí Minh	108230989.0	1066296638.0
1846	đường Số 18B, Phường Bình Trị Đông, Quận Bình Tân, TP. Hồ Chí Minh	10779801.0	1065981604.0
1847	Nguyễn Văn Nghi, Phường 7, Quận Gò Vấp	108255432.0	1066844184.0
1848	ô tô, ngõ 651 Minh Khai, gần Times City	210035002.0	1058695619.0
1849	ngõ 651 Minh Khai, Quận Hai Bà Trưng	210034347.0	1058683143.0
1850	Đại Mỗ- Nam Từ Liêm- Hà Nội	209898009.0	1057615252.0
1851	Thành phố Hồ Chí Minh	108230989.0	1066296638.0
1852			
1853	Đường Số 17, Phường Linh Chiểu, Quận Thủ Đức, TP HCM	108557715.0	106761472.0
1854	P.Trung Dũng, gần đường 30/4	109502343.0	1068214646.0
1855	Thành phố Hồ Chí Minh	108230989.0	1066296638.0
1856	Hẻm Xe Hơi Tránh Trung Tâm Quận 11	107629739.0	106650084.0
1857	Phạm Văn Hai, Quận 10, Tân Bình	107945549.0	1066632715.0
1858	Bình Thới, giao với Minh Phụng	107657523.0	1066471433.0
1859	Đường Kha Vạn Cân, Phường Linh Chiểu, Quận Thủ Đức, TP HCM	108579948.0	1067581667.0
1860	ĐÀO TẤN		
1861	Đường Chình Hữu, Sơn Trà, Đà Nẵng	160728583.0	1082398334.0
1862	Quận Hà Đông, Hà Nội	20955835.0	1057563658.0
1863	Đường Văn Phú, Phường Phú La, Quận Hà Đông, Hà Nội	209619409.0	1057685991.0
1864	ĐƯỜNG SỐ 19 (QUANG TRUNG), P.8, GÒ VẤP	10837434.0	1066543415.0
1865	ĐƯỜNG SỐ 19 (QUANG TRUNG), P.8, GÒ VẤP	10837434.0	1066543415.0
1866	Đường Diệp Minh Châu, Quận Tân Phú	107958672.0	1066327377.0
1867	Thị Trấn Văn Điển, Huyện Thanh Trì	209493584.0	1058444419.0
1868	đường Phạm Văn Đồng, Phường 11, Quận Bình Thạnh	108204226.0	1066942397.0
1869	bửu long	109586438.0	1068053993.0
1870	ngõ Hoà Bình, Khâm Thiên, Quận Đống Đa	21019532.0	1058354023.0
1871	Tân Sơn Nhì, Tân Phú	107997882.0	106630604.0
1872	Nguyễn Tất Tố, Lê Chân, Hải Phòng	208319364.0	1066890772.0
1873	Tân Sơn Nhì, Tân Phú	107997882.0	106630604.0
1874	Yên Phúc Hà Đông	209703841.0	1057868365.0
1875	Tứ Hiệp, Thanh Trì	209461418.0	1058554513.0
1876	Tân Sơn Nhì, Quận Tân Phú	107997882.0	106630604.0
1877	Thành phố Hồ Chí Minh	108230989.0	1066296638.0
1878	đường số 49A, Tân Tạo	107533195.0	1066036714.0
1879	đường số 49A, Tân Tạo	107533195.0	1066036714.0
1880	đường Dương Quảng Hàm, Phường 5, Quận Gò Vấp	108283702.0	1066897365.0
1881	False		
1882	đường Hoàng Hoa Thám, Phường 5, Quận Bình Thạnh	108089584.0	1066861357.0
1883	Hẻm Phan Đăng Lưu, Lê Trực, Vạn Kiếp, Phường 5, Quận Bình Thạnh	108033131.0	106690891.0
1884	Phước Bình , Tp. Thủ Đức	108139196.0	1067691712.0
1885	Thành phố Hồ Chí Minh	108230989.0	1066296638.0
1886	Phố Cửu Việt, Trâu Quỳ, Gia Lâm, Hà Nội	210134482.0	1059393488.0
1887	Nguyễn Công Hoan		
1888	đường Lý Văn Sâm, P Tam Hiệp	109454645.0	1068583373.0
1889	Thành phố Hồ Chí Minh	108230989.0	1066296638.0
1890	Quang Trung		
1891	đường Hoàng Hoa Thám	210419911.0	1058205621.0
1892	Hoàng Hoa Thám, Ba Đình, Hà Nội	210419911.0	1058205621.0
1893	Bến Đồn, Hòa Lợi, Bến Cát	111155904.0	1066643155.0
1894	Bến Đồn, Hòa Lợi, Bến Cát	111155904.0	1066643155.0
1895	Đỗ Xuân Hợp , Phước Long B, Tp. Thủ Đức	108150123.0	1067748598.0
1896	Quận Hà Đông, Hà Nội	20955835.0	1057563658.0
1897	Tân Bình	108014659.0	1066525974.0
1898	Nguyễn Tuyển , Bình Trưng Tây , TP. Thủ Đức	107856941.0	1067647187.0
1899	Đức Trọng, Lâm Đồng, Đà Lạt	119404192.0	1084583132.0
1900	Đức Trọng, Lâm Đồng, Đà Lạt	119404192.0	1084583132.0
1901	Quận Hà Đông, Hà Nội	20955835.0	1057563658.0
1902	đường Trần VănƠn, Quận Tân Phú	108000759.0	1066302092.0
1903	Phạm Văn Đồng, Phường 11, Quận Bình Thạnh	108204226.0	1066942397.0
1904	BỬU LONG	109586438.0	1068053993.0
1905	Quận 2, Hồ Chí Minh	107935216.0	1067308195.0
1906	đường số 48, Bình Tân	107521739.0	106598328.0
1907	Ngay ngã tư Võ Văn Kiệt, Phường 15, Quận 11, Thành phố Hồ Chí Minh	107530981.0	1066560593.0
1908	Kế TTTM Gigamall Phạm Văn Đồng, phường Hiệp Bình Chánh, Tp.Thủ Đức	108287025.0	1067225721.0
1909	Quận Hoàng Mai, Hà Nội	209836984.0	1058636257.0
1910	Đống Đa, Hà Nội	210180725.0	1058299495.0
1911	Thanh xuân, Hà Nội	209959819.0	1058097244.0
1912	đường số 6, khu Thăng Long Tên Lửa		
1913	Trần Văn Ốn, Phường xxx, Quận Tân Phú	108000759.0	1066302092.0
1914	Thạch Sơn, TT Sapa	223363421.0	1038468584.0
1915	Thạch Sơn, TT Sapa	223363421.0	1038468584.0
1916	Ốc 13, Phường Tam Hiệp, Quận Biên Hòa, Đồng Nai	10953764.0	1068571626.0
1917	44M-7,5M, Than Xuân	209959819.0	1058097244.0
1918	Thành phố Hồ Chí Minh	108230989.0	1066296638.0
1919	Thành phố Hồ Chí Minh	108230989.0	1066296638.0
1920	Long Biên	210186765.0	105884813.0
1921	tô ngọc vân		
1922	Chợ Khâm Thiên, Đống Đa	210159144.0	1058378302.0
1923	Hà Nội	210277644.0	1058341598.0
1924	Nguyễn Công Hoan		
1925	Hà Nội	210277644.0	1058341598.0
1926	Hà Nội	210277644.0	1058341598.0
1927	Lê Văn Việt , Tăng Nhơn Phú A	108458281.0	1067959985.0
1928	ĐÀO TẤN		
1929	Đường Số 10, Phường Hiệp Bình Chánh, Quận Thủ Đức, TP HCM	108405308.0	1067248418.0
1930	Cách Mạng Tháng 8, Tân BÌnh, tp HCM, - Dự án -	107858803.0	1066664895.0
1931	False		
1932	Tăng Nhơn Phú , P. Tăng Nhơn Phú B, Tp. Thủ Đức	108317581.0	106776557.0
1933	Hẻm 26 Trần Quý Cáp Phường 11 Quận Bình Thạnh TP.HCM	10817109.0	1066968074.0
1934	Hẻm 26 Trần Quý Cáp Phường 11 Quận Bình Thạnh TP.HCM	10817109.0	1066968074.0
1935	Đường Phan Văn Trị, Phường 05, Quận Gò Vấp, TP HCM	108288265.0	1066836026.0
1936	Long Biên	210186765.0	105884813.0
1937	Thành phố Hồ Chí Minh	108230989.0	1066296638.0
1938	Đường số 4, Trường Thọ, Thủ Đức	10838198.0	1067611803.0
1939	Trước 12, Quận Bình Thạnh	108105831.0	1067091422.0
1940	Chợ Khâm Thiên, Quận .	210159144.0	1058378302.0
1941	đường Văn Hương	20605431.0	1058719772.0
1942	đường Đội Cấn, phường Ngọc Hà, quận Ba Đình, Hà Nội	210350944.0	1058233423.0
1943	đường 14 F.5, Quận Gò Vấp	108416801.0	1066474927.0
1944	đường 14 F.5, Phường Gò Vấp	108230218.0	1066847675.0
1945	hồ học lãm		
1946	MT đường gần chợ Hiệp Bình, Giga Mall	108276003.0	1067212132.0
1947	Nguyễn Khánh Toàn, Cầu Giấy	210377412.0	1058008204.0
1948	bà triệu hà đông	20969386.0	1057809778.0
1949	ngọc tụy long biên	210588582.0	1058583873.0
1950	ngọc thụy long biên	210588582.0	1058583873.0
1951	Thành phố Hồ Chí Minh	108230989.0	1066296638.0
1952	Ngân - thổ cư Đống Đa hà nội	210180725.0	1058299495.0
1953	Long Biên	210186765.0	105884813.0
1954	Long Biên	210186765.0	105884813.0
1955	Kỳ Đồng - F9 - Quận 3	107824188.0	1066820667.0
1956	Tựu Liệt, Thanh Trì, Hà Nội	209551938.0	1058363687.0
1957	Vũ Tùng		
1958	Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh	107933763.0	1067182627.0
1959	HSX Tây Hòa		
1960	Nơ Trang Long	108146132.0	1066978649.0
1961	Nguyễn Bình	226230856.0	10592299.0
1962	huy	505187076.0	5239582899999990.0
1963	Nguyễn Khánh Toàn, Cầu	210377412.0	1058008204.0
1964	Đường hồ bá phấn phường phước long A thủ đức	10822335.0	1067611367.0
1965	Hồ Học Lãm, An Lạc, Bình Tân	107226725.0	1066107174.0
1966	Đường Trần Cao Vân	107840511.0	1066972895.0
1967	Đông Trạch, Ngũ Hiệp, Thanh Trì	20923209.0	1058678117.0
1968	Số 41 , ngách 378/39 Thuỵ Khuê	210499296.0	1058098208.0
1969	Nguyễn Văn Cừ		
1970	Long Biên	210186765.0	105884813.0
1971	Hồng Lạc, Quận Tân Bình	107874728.0	1066470841.0
1972	Khương Trung Thanh Xuân	209971504.0	1058216911.0
1973	Võ Thị Sáu, Hai Bà Trưng	210058026.0	1058549049.0
1974	Số 18 thái hà	210110867.0	1058226199.0
1975	Phường Tân Tạo A, Quận Bình Tân, TP. HCM	107360575.0	1065906249.0
1976	Phường Tân Tạo A, Quận Bình Tân, TP. HCM	107360575.0	1065906249.0
1977	KDC Nam Hùng Vương, An Lạc	107256238.0	106611054.0
1978	Mã Lò, Bình Trị Đông A, Bình Tân	107683072.0	1066031065.0
1979	Mặt ngõ Đội Cấn	210353698.0	1058192143.0
1980	Văn Hội, Quận Từ Liêm		
1981	Nguyễn Đình Hoàn, Cầu Giấy	2104307.0	1058053139.0
1982	Nguyễn Đình Hoàn, Cầu Giấy	2104307.0	1058053139.0
1983	Trường Chinh, P.14, Tân Bình	107992523.0	1066414665.0
1984	Trung tâm Phường 5, Phú Nhuận	108114783.0	1066868635.0
1985	Đường số 11 linh xuân thủ đức	108863757.0	1067681962.0
1986	Hồàng Quốc Việt		
1987	Đường số 8 linh xuân thủ đức	108788084.0	1067750404.0
1988	Thanh Xuân		
1989	Thanh Xuân		
1990	Thanh Xuân		
1991	110/15/2A Đường LÒ LU. Phường . Trường Thạnh. TP thủ đức . Hồ chí minh. việt nam	10824996.0	1068190065.0
1992	Đỗ Xuân Hợp, Phước Long B, Tp. Thủ Đức , HCM	108150123.0	1067748598.0
1993	Kim Giang, Thanh Tri	209828413.0	1058121513.0
1994	Đường Đặng Văn Bi, Phường Trường Thọ, Quận Thủ Đức, TP HCM	108439717.0	106762358.0
1995	Đường Đặng Văn Bi, Phường Trường Thọ, Quận Thủ Đức, TP HCM	108439717.0	106762358.0
1996	Đường số 11 bình thọ thủ đức	108496434.0	1067629528.0
