Title	Price	Links	Diện tích (m2)	Số phòng ngủ	Số phòng WC	Địa chỉ	Description	Chỗ để xe hơi	Đang cho thuê	CSVC xung quanh	Mặt tiền	Số tầng	ExtractedTitle	Address1	Address2	Diện tích sử dụng
Bán nhà phố Chợ Khâm Thiên, Đống Đa, gần phố, ở ngay 3 tầng 50m2 giá 4.7 tỷ	4.7	https://batdongsan.vn/ban-nha-pho-cho-kham-thien-dong-da-gan-pho-o-ngay-3-tang-50m2-gia-47-ty-r284124	50.0	2.0	3.0		"+ nhà đẹp, thiết kế cầu thang cuối nhà, trước nhà thoáng rộng, quay xe máy ra vào thoải mái. gần trường cấp 1 cấp 2 con cái đi học rất thuận tiện.
+ diện tích xây dựng từ tầng 1 là 50m2 diện tích sổ đỏ 44m2 mặt tiền 4,2m
+ nhà dân xây móng cọc chắc chắn có thể lên thêm tầng.
+ tầng 1: để xe, phòng khách, bếp, phòng ăn, wc.
+ tầng 2: 1 phòng ngủ rộng, wc.
+ tầng 3 : phòng thờ, sân phơi. có thể làm thêm phòng ngủ.
- sổ đỏ chính chủ mua bán nhanh."	False	False	True	True	3.0	phố Chợ Khâm Thiên, Đống Đa	phố Chợ Khâm Thiên, Đống Đa	phố Chợ Khâm Thiên, Đống Đa	150.0
Cần Tiền gấp bán Shophouse 5 tầng Nguyễn Thị Nhung vạn Phúc city giá 22 tỷ	22.0	https://batdongsan.vn/can-tien-gap-ban-shophouse-5-tang-nguyen-thi-nhung-van-phuc-city-gia-22-ty-r284123	147.0			Khu Đô Thị Vạn phúc city - Hiệp Bình Phước, Quận Thủ Đức, Hồ Chí Minh	"gia đình cần tiền chuyển nượng lại căn shophouse khu đô thị vạn phúc city
vị trí : mặt tiền đường nguyễn thị nhung ( 35m) khu đô thị vạn phúc city tp thủ đức
vị trí kinh odanh tốt - có thể dùng ở kinh doanh , mở vp công cty, showroom trưng bày, cho thuê, spa, quán ăn , cfe ........vị trí đa năng sử dụng
diện tích shophouse: 5m x20m
kết cấu : 5 tầng
nhà đã hoàn thiện nội thất
giá bán : 22 tỷ
quý khách quan tâm shophouse vạn phúc city vui lòng liên hệ chuyên gia vạn húc city để được tư vấn chi tiết về sản phẩm trên .
bđs hải chuyên phân phối sản phẩm thứ cấp tại khu đô thị vạn phúc city
hotline chuyên gia: 0937 372086"	False	False	False	True	5.0	đường Nguyễn Thị Nhung, Khu đô thị Vạn Phúc city, Thành phố Thủ Đức	Khu Đô Thị Vạn phúc city - Hiệp Bình Phước, Quận Thủ Đức, Hồ Chí Minh	đường Nguyễn Thị Nhung, Khu đô thị Vạn Phúc city, Thành phố Thủ Đức	735.0
BÁN NHÀ VỊ TRÍ TRUNG TÂM LINH TRUNG THỦ ĐỨC GIÁ RẺ	9.6	https://batdongsan.vn/ban-nha-vi-tri-trung-tam-linh-trung-thu-duc-gia-re-r284117	58.0	3.0	2.0	Đường Số 10, Linh Trung, Thủ Đức	"mô tả:
+ hiện trạng 1trệt, 1lửng, 3pn, 2wc, có pn tầng trệt tiện cho người lớn tuổi, nhà mới đẹp lung linh.
+ vị trí sầm uất, thông ra đường số 9, đường số 10, gần chợ linh trung, nhà hàng nai vàng, bệnh viện thủ đức. tiện ích xung quanh đầy đủ.
+ pháp lý chuẩn, chủ cực kỳ hợp tác."	False	False	True	False	2.0	Linh Trung, Thủ Đức	Đường Số 10, Linh Trung, Thủ Đức	Linh Trung, Thủ Đức	116.0
SÁT MẶT TIỀN NGUYỄN VĂN TRỖI, PHƯỜNG 13, PHÚ NHUẬN, 5 TẦNG BTCT, 40M2, 5.x TỶ	5.4	https://batdongsan.vn/sat-mat-tien-nguyen-van-tri-phuong-13-phu-nhuan-5-tang-btct-40m2-5x-ty-r284115	40.0	3.0	4.0		"- diện tích: 3.5 x 11m
- kết cấu: 1 trệt 1 lửng 2 lầu 1 sân thượng btct; 3 pn, 4 wc
- đường đi sạch đẹp, an ninh, yên tĩnh. khu vực huỳnh văn bánh, nguyễn văn trỗi
- gần chợ trần hữu trang, ubnd quận, bv ito; tiện ích bao la
- sổ hồng nở hậu, hoàn công đủ, pháp lý chuẩn, công chứng mua bán ngay"	False	False	True	False	5.0	Nguyễn Văn Trỗi, Phường 13, Quận Phú Nhuận	Nguyễn Văn Trỗi, Phường 13, Quận Phú Nhuận	Nguyễn Văn Trỗi, Phường 13, Quận Phú Nhuận	200.0
Bán nhà HXH 4 tầng , Tân Bình Giá 6.x tỷ TL	6.5	https://batdongsan.vn/ban-nha-hxh-4-tang-tan-binh-gia-6x-ty-tl-r284114	55.0	5.0	6.0	Thành phố Hồ Chí Minh	"nhà tân bình, 1trệt 3lầu, hẻm 4m, 5 phòng ngủ.
- nhà gần đồng xoài, cộng hòa, hoàng hoa thám.
- nhà 1 trệt 3lầu, 5 phòng ngủ. 6wc.
- nhà thô, khách hoàn thiện theo ý mình.
- sổ công nhận đủ diện tích.
- chủ đang nợ ngân hàng.
- ngang 4.7x11.5m, sổ vuông vức.
- giá 6.5tỷ, 1trệt 3lầu, thương lượng.
call: 0869740868 gặp e huyền xem nhà."	False	False	False	False	4.0	HXH, Quận Tân Bình	Thành phố Hồ Chí Minh	HXH, Quận Tân Bình	220.0
Bán nhà HXH 4 tầng , Tân Bình Giá 6.x tỷ TL	6.5	https://batdongsan.vn/ban-nha-hxh-4-tang-tan-binh-gia-6x-ty-tl-r284113	55.0	5.0	6.0	Thành phố Hồ Chí Minh	"nhà tân bình, 1trệt 3lầu, hẻm 4m, 5 phòng ngủ.
- nhà gần đồng xoài, cộng hòa, hoàng hoa thám.
- nhà 1 trệt 3lầu, 5 phòng ngủ. 6wc.
- nhà thô, khách hoàn thiện theo ý mình.
- sổ công nhận đủ diện tích.
- chủ đang nợ ngân hàng.
- ngang 4.7x11.5m, sổ vuông vức.
- giá 6.5tỷ, 1trệt 3lầu, thương lượng.
call: 0869740868 gặp e huyền xem nhà."	False	False	False	False	4.0	HXH, Quận Tân Bình	Thành phố Hồ Chí Minh	HXH, Quận Tân Bình	220.0
Bán nhà 3 lầu 4x20m mặt tiền đường NB Cao Lỗ Phường 4 Quận 8	10.8	https://batdongsan.vn/ban-nha-3-lau-4x20m-mat-tien-duong-nb-cao-lo-phuong-4-quan-8-r284112	80.0				"bán nhà 3 lầu mặt tiền đường nb cao lỗ phường 4 quận 8
+ diện tích: 4 x 20m – dtsd: 202.7m2
+ hiện trạng: nhà xây dựng kiên cố 1 trệt, 3 lầu, sân thượng trước + sau, 4pn, 3wc, phòng thờ, bếp,… đầy đủ tiện nghi.
+ vị trí: mặt tiền đường 10m, sát bệnh viện quận 8, trường đh công nghệ sg, thông ra đường phạm thế hiển, xe cộ dễ dàng lưu thông qua các quận lân cận.
+ tiện ích: dân cư hiện hữu, nhà cao tầng đồng bộ, xung quanh nơi ở đầy đủ các nhu cầu thiết yếu, thích hợp sinh sống và kinh doanh phát triển đa ngành.
+ hướng tây bắc
+ sổ hồng hoàn công
+ giá: 10.8 tỷ (t/l)
liên hệ: 0933 862 860 ms sương
tư vấn pháp lý & xem nhà miễn phí
hỗ trợ vay ngân hàng 80% giá trị nhà
nhận ký gửi cho thuê nhà đất các quận tp.hcm"	False	False	True	True	4.0	đường NB Cao Lỗ, Phường 4, Quận 8	đường NB Cao Lỗ, Phường 4, Quận 8	đường NB Cao Lỗ, Phường 4, Quận 8	320.0
Bán nhà 1 lầu hẻm xe hơi gần MT đường Nguyễn Trãi P.8 Quận 5	10.3	https://batdongsan.vn/ban-nha-1-lau-hem-xe-hoi-gan-mt-duong-nguyen-trai-p8-quan-5-r284110	66.0				"bán nhà 1 lầu hẻm xe hơi gần mt đường nguyễn trãi p.8 quận 5
+ diện tích: 4.12 x 16m – cn: 66.4m2
+ hiện trạng: nhà trệt + lầu, 2pn, có bancon và cửa sổ thông thoáng, tiện sữa chữa hoặc xây dựng mới,…
+ vị trí: đẹp, hẻm xe hơi chạy tới nhà, cách mặt tiền đường 70m, gần bệnh viện nguyễn tri phương, sau ubnd quận 5, xe cộ thuận tiện ra vào, di chuyển dễ dàng sang các tuyến đường và các quận lân cận.
+ thuận lợi: dân trí cao, môi trường sống an ninh, thích hợp vừa ở vừa cho thuê, mở văn phòng, spa, nail, phòng khám tư,… phát triển, xung quanh nơi ở đầy đủ các nhu cầu thiết yếu, đáp ứng cho cuộc sống hiện đại.
+ hướng nam
+ sổ hồng
+ giá: 10.3 tỷ (t/l)
liên hệ: 0933 862 860 ms sương
tư vấn pháp lý & xem nhà miễn phí
hỗ trợ vay ngân hàng 80% giá trị nhà
nhận ký gửi cho thuê nhà đất các quận tp.hcm"	True	False	True	False	2.0	đường Nguyễn Trãi, Phường 8, Quận 5	đường Nguyễn Trãi, Phường 8, Quận 5	đường Nguyễn Trãi, Phường 8, Quận 5	132.0
Cần bán nhà phố Huỳnh Thúc Kháng, quận Đống Đa, vỉa hè kinh doanh 35m2 5 tầng giá 10.2 tỷ	10.2	https://batdongsan.vn/can-ban-nha-pho-huynh-thuc-khang-quan-dong-da-via-he-kinh-doanh-35m2-5-tang-gia-102-ty-r284109	35.0				"* sau nhiều năm sống và làm việc cống hiến cho gia đình và xã hội chủ nhà đã đến lúc cần nghỉ ngơi, an nhàn về ở cùng con cái. con cái gia chủ lại là người thành đạt dã lập nghiệp ở phương trời tây xa xôi nên gia chủ cần bán ngôi nhà mặt phố chia lô gần kề đường huỳnh thúc kháng, phường thành công, quận đống đa, hà nội.
* phố huỳnh thúc kháng dài 760m, rộng 10-15m. từ ngã tư láng hạ - thái hà đến phố nguyễn chí thanh. đây là tuyến phố tập trung nhiều tòa văn phòng làm việc cao cấp, các cơ quan đoàn thể, đài phát thanh và truyền hình hà nội, công viên hồ thành công… một trong những khu vực nhiều tiện ích và kinh doanh sầm uất bậc nhất hà nội.
* nhà cần bán nằm trong khu chia lô cách đường huỳnh thúc kháng chỉ 50m, đường trước nhà rộng rãi có vỉa hè, xung quanh nhà là hàng loạt các cửa hàng kinh doanh với các thương hiệu nổi tiếng. nhà rất phù hợp vừa ở vừa kinh doanh, hiện chủ nhà đang cho thuê thu về 25 triệu mỗi tháng. nhà có diện tích 35m2 mặt tiền 3.5m được xây dựng 5 tầng với kết cấu khung cột chắc chắn, thiết kế cụ thể như sau:
+ tầng 1: cửa hàng kinh doanh rộng thoáng.
+ tầng 2: phòng khách, bếp
tầng 3,4: tổng 4 phòng ngủ và vệ sinh.
tầng 5: phòng thờ, sân phơi.
* nhà có pháp lý rõ ràng, sổ đỏ chính chủ sẵn sàng giao dịch. giá bán hiện tại là 10.2 tỷ.
* quan tâm liên hệ điện thoại/zalo: 0963146879 gặp anh dũng."	False	True	True	True	5.0	phố Huỳnh Thúc Kháng, Phường Thành Công, Quận Đống Đa, Hà Nội	phố Huỳnh Thúc Kháng, Phường Thành Công, Quận Đống Đa, Hà Nội	phố Huỳnh Thúc Kháng, Phường Thành Công, Quận Đống Đa, Hà Nội	175.0
Bán nhà phố Trường Chinh, Đống Đa, ô tô đỗ cửa, tiện kinh doanh 3 tầng 30m2 giá 4.1 tỷ	4.1	https://batdongsan.vn/ban-nha-pho-truong-chinh-dong-da-o-to-do-cua-tien-kinh-doanh-3-tang-30m2-gia-41-ty-r284099	30.0	3.0	3.0		"mặt ngõ - lô góc - ôtô đỗ cửa - kinh doanh - sổ đỏ đẹp - đất cực lộc – gần phố
- vị trí cực đẹp, lô góc 2 mặt, ngõ nông, thông thoáng, ôtô đỗ cửa, cách phố 30m.
- khu vực trung tâm, gần trường, chợ, tttm tiện ích xung quanh không thiếu thứ gì. giao thông thuận thiện đi các ngả.
- hàng xóm thân thiện, khu dân trí cao, an ninh cực tốt.
- tầm tiền cực hiếm, phù hợp gia đình trẻ vừa ở vừa kinh doanh, con cái học hành thuận đủ đường.
- nhà được gia đình thiết kế và xây dựng 3 tầng đầy đủ công năng sử dụng, khung cột bê tông cực chắc chắn, khách về thêm lớp sơn lại long lanh ngay.
+ tầng 1: mặt bằng kinh doanh + wc.
+ tầng 2: có 2 ngủ + wc.
+ tầng 3: có 1 ngủ + sân phơi.
- pháp lý: sổ đỏ chuẩn ssgd
- giá có thương lượng"	True	False	True	False	3.0	phố Trường Chinh, Đống Đa	phố Trường Chinh, Đống Đa	phố Trường Chinh, Đống Đa	90.0
Bán nhà 1 Trệt 2 Lầu 65m2 đường ô tô (P. Tân Tiến) chỉ 4,6 tỉ	4.6	https://batdongsan.vn/ban-nha-1-tret-2-lau-65m2-duong-o-to-p-tan-tien-chi-46-ti-r284093	65.0	4.0	4.0		"???????? bán nhà 1 trệt 1 lửng 2 lầu 65m2 shr thổ cư đường ô tô (p. tân tiến)
+ vị trí: gần bệnh viện 7b,cách đường nguyễn ái quốc khoảng 80m
+ diện tích: 4,4x15m (65m2)
+ sổ hồng riêng thổ cư có hoàn công nhà trên sổ
+ nhà 1 trệt 1 lửng 2 lầu thiết kế hiện đại,trang trí theo phong cách cổ điển gồm: 1 phòng khách,4 phòng ngủ,4 tolet,nhà bếp,đường thông thoáng ô tô né nhau chạy vi vu"	True	False	True	False	3.6	đường Ô Tô, Phường Tân Tiến	đường Ô Tô, Phường Tân Tiến	đường Ô Tô, Phường Tân Tiến	234.0
Bán nhà 1 trệt 1 lầu 83m2 đường ô tô (Phường Quyết Thắng) chỉ 4,5 tỉ	4.5	https://batdongsan.vn/ban-nha-1-tret-1-lau-83m2-duong-o-to-phuong-quyet-thang-chi-45-ti-r284090	83.0	3.0	2.0		"???????????? bán nhà 1t1l shr thổ cư 83m2 đường ô tô (phường quyết thắng)
???? vị trí: nằm cách đường nguyễn thành đồng khoảng 30m
???? sổ hồng riêng full thổ cư và có hoàn công nhà trên sổ
???? nhà 1 trệt 1 lầu gồm: 3 phòng ngủ, 2 tolet, phòng khách,nhà bếp,ban công rộng rãi sân để xe thoải mái
???? diện tích: 4.2x20m (83.5m2)
???? tặng toàn bộ nội thất bàn ghế tủ tất cả đều làm bằng gỗ nguyên khối. khách hàng chỉ cần xách valli vào ở thôi"	True	False	False	False	2.0	đường ô tô, Phường Quyết Thắng	đường ô tô, Phường Quyết Thắng	đường ô tô, Phường Quyết Thắng	166.0
Mặt tiền kinh doanh sầm uất Nguyễn Hoàng, 5 tầng, Quận 2, 4x20m, 22.5 tỷ	22.5	https://batdongsan.vn/mat-tien-kinh-doanh-sam-uat-nguyen-hoang-5-tang-quan-2-4x20m-225-ty-r284089	80.0	5.0	5.0	Quận 2, Hồ Chí Minh	"- bán nhà mặt tiền đường nguyễn hoàng,phường an phú,quận 2
-diện tích:80m2(4mx20m)
- giá 22.5 tỷ bớt lộc
-kết cấu: hầm, trệt,2 lầu,sân thượng
-vị trí đẹp mặt tiền nguyễn hoàng,trung tâm phường an phú tiện kinh doanh mọi ngành nghề
-sổ hồng vuông vức,hoàn công đầy đủ,mua bán sang tên ngay
- lh tâm 0815813400 để xem nhà. uy tín"	True	False	False	True	5.0	đường Nguyễn Hoàng, Phường An Phú, Quận 2	Quận 2, Hồ Chí Minh	đường Nguyễn Hoàng, Phường An Phú, Quận 2	400.0
Nhà hẻm ô tô đỗ cửa. Cạnh trường Đại Học Văn Hiến, 3.7 tỷ	3.7	https://batdongsan.vn/nha-hem-o-to-do-cua-canh-truong-dai-hoc-van-hien-37-ty-r284088	39.0	2.0	2.0	Âu Cơ, Phú Trung, Tân Phú	nhà 1 trệt 1 lửng, gồm 2 phòng ngủ chính. hẻm trước nhà 4m, cách mặt tiền âu cơ chỉ 30m. vị trí giao thông đi lại thuận tiện, tiện ích xung quanh đầy đủ. nhà gần đại học văn hiến, trường học các cấp, chợ, bệnh viện tân phú,.. nhà sổ hồng riêng, sang tên ngay. liên hệ anh võ: 0909 100 817. không tiếp trung gian.	False	False	True	False	1.6	hẻm ô tô đỗ cửa, cạnh trường Đại Học Văn Hiến, Tân Phú	Âu Cơ, Phú Trung, Tân Phú	hẻm ô tô đỗ cửa, cạnh trường Đại Học Văn Hiến, Tân Phú	62.400000000000006
Bán gấp căn nhà 150m2 full thổ cư ở Bến Cát (NE4) gồm 1 kiot và 4 căn nhà trọ, giá 1,9 tỷ	1.9	https://batdongsan.vn/ban-gap-can-nha-150m2-full-tho-cu-o-ben-cat-ne4-gom-1-kiot-va-4-can-nha-tro-gia-19-ty-r284087	150.0	5.0	5.0	NE3 Phường chánh phú hòa, thị xã Bến Cát, Bình dương	"chủ ngộp quá để lại căn nhà trọ đang có dòng tiền cho thuê sẳn cho anh em

diện tích : 150m2 full thổ cư (5mx30m)
vị trí : ne4, phường chánh phú hòa, thị xã bến cát, tỉnh bình dương

kết cấu : được xây dựng với 2 mặt tiền, 1 kiot phía trước(1 trệt, 1 lầu, 2
nhà vệ sinh), 4 căn nhà trọ phía sau, mỗi căn 1 trệt, 1 gác lửng,
có nhà vệ sinh riêng. được lắp cửa kính rộng thuận tiện, , có bếp
làm theo phong cách hiện đại , có 2 nhà vệ sinh riêng, tường xây
dựng kiên cố, tường riêng từng căn…
trang trí : toàn bộ đều được ốp gạch mới, có hàng rào kiểu cách mới mẻ bao
quanh tường được sơn mới toàn bộ, có điều hòa trên dưới lắp đặt
sẳn,…
giá bán : 1,9 tỷ
pháp lý : sổ hồng có sẳn trao tay , sang tên ngay trong ngày.
ngân hàng : hỗ trợ vay vốn lên đến 50% đến 0% còn thương lượng chỉ có tại dự
án nhà phố bến cát – bình dương.
tiện ích : cách chợ cocoland khoảng 100m ở gần có sân bóng đá , gần đó có
các tường học như trường tiểu học chánh phú hòa, có ngôi chùa lớn
tâm linh,…nằm ngay trung tâm khu đô thị đông đúc, đối diện là khu
biệt thự lớn của các doanh nhân giàu có, xác bên có khu công
nghiệp có hàng ngàn công nhân đang làm ăn và sinh sống."	False	True	True	True	6.0	NE4, phường Chánh Phú Hòa, thị xã Bến Cát, tỉnh Bình Dương	NE3 Phường chánh phú hòa, thị xã Bến Cát, Bình dương	NE4, phường Chánh Phú Hòa, thị xã Bến Cát, tỉnh Bình Dương	900.0
NHÀ ĐẸP 44M2 BÌNH TÂN CẦU BƯNG LÊ TRỌNG TẤN 3,2 TỶ LH 0948362610	3.2	https://batdongsan.vn/nha-dep-44m2-binh-tan-cau-bung-le-trong-tan-32-ty-lh-0948362610-r284074	44.0			Lê Trọng Tấn, Bình Hưng Hòa, Bình Tân	"nhà đẹp 44m2 bình tân cầu bưng lê trọng tấn 3,2 tỷ lh 0948362610
+ vị trí: thẳng 1 trục ra mặt tiền cầu bưng, lê trọng tấn, bình hưng hòa, bình tân.
+ nhà 1 trệt 1 lầu đúc kiên cố, gồm 2pn, 1 phòng thờ và 2wc.
+ diện tích ngang 4m dài 11m. sổ vuông a4, hoàn công đủ.
+ khu dân cư yên tĩnh, an ninh, dân trí cao.
+ chủ bán mua nhà to hơn.
+ liên hệ mua nhà ở ngay dịp tết 0948362610"	False	False	False	True	2.0	Cầu Bưng, Lê Trọng Tấn, Bình Tân	Lê Trọng Tấn, Bình Hưng Hòa, Bình Tân	Cầu Bưng, Lê Trọng Tấn, Bình Tân	88.0
Bình Thạnh HXH Quốc Lộ 13, 40m2, 2 tầng btct nhà mới ở ngay, 4 tỷ 75	4.75	https://batdongsan.vn/binh-thanh-hxh-quoc-lo-13-40m2-2-tang-btct-nha-moi-o-ngay-4-ty-75-r284070	40.0	2.0	2.0		"nhà mới đón tết đường quốc lộ 13, bình thạnh chỉ cách 3 căn ra mặt tiền quốc lộ, khu dân trí cao, an ninh, không ngập nước. xe hơi đậu cửa có thể vào nhà, nhà xây sàn btct kiên cố với 2 phòng ngủ, 2 nhà vệ sinh, phòng khách & bếp - ban công hóng gió, gia chủ mới chỉ mang va li quần áo tới ở ngay.
diện tích: 40m2 (3.6x 12m), trệt, 1lầu.
giá 4 tỷ75.
liên hệ nguyễn hương nhà chính chủ giá tốt 0938509958 xem nhà mua bán trực tiếp chủ"	True	False	False	True	2.0	đường Quốc Lộ 13, Quận Bình Thạnh	đường Quốc Lộ 13, Quận Bình Thạnh	đường Quốc Lộ 13, Quận Bình Thạnh	80.0
BÁN NHÀ MT ĐƯỜNG SỐ 6 PHƯỜNG BÌNH THỌ - THỦ ĐỨC NGAY CHỢ BẮC NINH	3.8	https://batdongsan.vn/ban-nha-mt-duong-so-6-phuong-binh-tho-thu-duc-ngay-cho-bac-ninh-r284069	62.0	3.0	2.0	Đường số 6 Phường Bình Thọ TP.Thủ Đức	"cần bán gấp
nhà mặt tiền đường số 6 phường bình thọ tp.thủ đức - trung tâm của tp.thủ đức
vị trí nhà lô góc, mt đường 6m. mặt hẻm 5m, ngay chợ đêm bắc ninh.
khu vực cực kỳ hiếm nhà bán
nhà lô góc cực kỳ thoáng mát
kết cấu 1 trệt 1 lầu. có thể lên thêm được 1 tấm
diện tích 5.2 x 12 vuông vức
sổ mới 2023 - hoàn công
giá đang giảm 2tỷ cực sâu.từ 7.5tỷ giờ chỉ hơn 5tỷ
lhe em hiếu 24/7. để xem nhà + sổ"	False	False	True	True	2.0	đường Số 6, Phường Bình Thọ, Quận Thủ Đức, TP. Thủ Đức	Đường số 6 Phường Bình Thọ TP.Thủ Đức	đường Số 6, Phường Bình Thọ, Quận Thủ Đức, TP. Thủ Đức	124.0
HOT NHẤT HAI BÀ TRƯNG- CHÙA LIÊN PHÁI 41M- 4 TẦNG 3 NGỦ- MỚI LONG LANH CHỈ 3,6 TỶ	3.6	https://batdongsan.vn/hot-nhat-hai-ba-trung-chua-lien-phai-41m-4-tang-3-ngu-moi-long-lanh-chi-36-ty-r284067	41.0	3.0	5.0		"gần các trường đại học lớn, khu vực phát triển mạnh
ngõ hơi kiêm tốn . 20m ra đường ô tô, 50m ra mặt phố
mô tả:
tầng 1: sân để xe +p.khách+bếp+wc
tầng 2,3: 3 ngủ+ 3wc+ban công
tầng 4: sân phơi.
sổ đỏ chính chủ giao dịch ngay."	True	False	True	True	4.0	Hai Bà Trưng, Phường Liên Phái	Hai Bà Trưng, Phường Liên Phái	Hai Bà Trưng, Phường Liên Phái	164.0
Gia đình chia tài sản bán gấp căn nhà F3 Q.Bình Thạnh 41,8m2 giá 5ty3 TL	5.3	https://batdongsan.vn/gia-dinh-chia-tai-san-ban-gap-can-nha-f3-qbinh-thanh-418m2-gia-5ty3-tl-r284066	42.0		3.0		"bán gấp căn nhà đường đinh tiên hoàng-f3-q.bình thạnh
- gia đình chia tài sản cần bán gấp
- dt: 41,8m2
- 2 lầu ,3pn, 1 phòng thờ
- gía: 5tỷ3 có thương lượng
- sổ hồng chính chủ sang tên trong ngày
anh chị xem nhà liên hệ tôi chính chủ"	False	False	False	False	2.0	đường Đinh Tiên Hoàng, Phường F3, Quận Bình Thạnh	đường Đinh Tiên Hoàng, Phường F3, Quận Bình Thạnh	đường Đinh Tiên Hoàng, Phường F3, Quận Bình Thạnh	84.0
THANH LÝ CĂN NHÀ ĐỂ VỀ QUÊ	13.9	https://batdongsan.vn/thanh-ly-can-nha-de-ve-que-r284063	80.0	7.0	3.0	371 phú thọ hoà	"- ngay mặt tiền phú thọ hoà
- phú hợp cho buôn bán . cho thuê lại
- có sổ đầy đủ ưu tiên giao dich trực tiếp
- gần siêu thị aeon tân phú ., bệnh viện . trường học
- lien hệ: 0904102355 n.duy"	False	False	True	True	0.0	phú thọ hoà	371 phú thọ hoà	phú thọ hoà	0.0
HÓC MÔN – BÀ ĐIỂM – HẬU LÂN – NHÀ ĐẸP VỪA Ở VỪA CÓ TIỀN	3.8	https://batdongsan.vn/hoc-mon-ba-diem-hau-lan-nha-dep-vua-o-vua-co-tien-r284061	100.0	5.0	2.0		"+ diện tích : 5m x 20.2m = 3.8 tỷ có sẵn 2 phòng để ở , 3 phòng cho thuê 5tr/tháng
+ vị trí gần ngã tư an sương, hẻm trước nhà rộng 6m, không gian thông thoáng mát mẻ., vào trung tâm chỉ 15 phút. + kết cấu: nhà có trệt, gác lửng gồm 2 phòng 2 wc và 3 phòng trọ cho thuê có lối đi riêng, đang cho thuê 5tr/tháng. sân để xe, phòng khách, bếp.
+ pháp lý : sổ hồng đẹp vuông a4. công chứng trong ngày
chi tiết liên hệ : phát đạt . 0903 041 732 / zalo : 0384 595 755"	False	True	False	False	5.0	Hóc Môn – Bà Điểm – Hậu Lân	Hóc Môn – Bà Điểm – Hậu Lân	Hóc Môn – Bà Điểm – Hậu Lân	500.0
Nhà ô tô đỗ cửa 4 tầng, đối diện Giang Ghẹ Trường Chinh, 4.5 tỷ	4.5	https://batdongsan.vn/nha-o-to-do-cua-4-tang-doi-dien-giang-ghe-truong-chinh-45-ty-r284060	35.0	3.0	3.0	Trường Chinh, P.14, Tân Bình	nhà xây 4 tầng, đúc kiên cố. ban công từng tầng, phòng thờ, sân thượng. hẻm xe hơi đổ cửa, quay đầu. khu dân trí, an ninh. nhà cạnh siêu thị bigc, đối diện giang ghẹ trường chinh. dịch vụ tiện ích quanh nhà đầy đủ. sổ hồng riêng, pháp lý chuẩn. liện hệ anh võ: 0909 100 817. không tiếp trung gian.	True	False	True	False	4.0	đối diện Giang Ghẹ Trường Chinh	Trường Chinh, P.14, Tân Bình	đối diện Giang Ghẹ Trường Chinh	140.0
Bán nhà mặt tiền đường số 3 khu Tên lửa gần trường học	12.0	https://batdongsan.vn/ban-nha-mat-tien-duong-so-3-khu-ten-lua-gan-truong-hoc-r284059	80.0				"mô tả:
+ gía 12 tỷ tl
+ dt 4x20
+ kết cấu 1 trệt 2 lầu sân thượng, 5 phòng 4wc, nhà đẹp khu vip tên lửa.
+ chủ bán để mua nhà lớn hơn,
+ khu cực kỳ phát triển và sầm uất.
+ sổ hồng riêng, hoàn công đầy đủ.
lh 0938 925 326"	False	False	True	False	3.0	đường số 3, Khu Tên Lửa	đường số 3, Khu Tên Lửa	đường số 3, Khu Tên Lửa	240.0
Bán kho đường Hồ Văn Long – Tân Tạo DT 4400m2	80.0	https://batdongsan.vn/ban-kho-duong-ho-van-long-tan-tao-dt-4400m2-r284055	4400.0				"định cư cần bán gấp hai kho xưởng 2 mặt tiền đường, 1 mặt tiền sông, đường nhựa hồ văn long 14m và đường kênh nước lên 30m đang làm hoàn thiện năm nay.
- diện tích 4422mét vuông, nở hậu , 4 sổ chính chủ , đất thổ cư 100% , xung quanh là khu dân cư hiện hữu , chung cư lê thành , hiện đang cho thuê kho thu nhập ổn định 300trieu / tháng thích hợp: nhà đầu tư xây chung cư , phân lô bán nền cho dân đầu tư (gần đó có dự án phân lô bán hết, dân xây phủ gần đầy) , xây truờng học . tương lai còn lên giá rất nhiều.
- giá bán: 1 kho 2400 m 96 tỷ .1 kho 2000 m 80 tỷ.

lh 0938 925 326"	False	True	False	True	0.0	đường Hồ Văn Long, Quận Tân Tạo	đường Hồ Văn Long, Quận Tân Tạo	đường Hồ Văn Long, Quận Tân Tạo	0.0
